Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_c.AVG_Signal	KHYG1_ctrl_c.Avg_NBEADS	KHYG1_ctrl_c.BEAD_STDERR	KHYG1_ctrl_c.Detection Pval
ILMN_1779625	106.3387	21	2.729244	0.06493507
ILMN_1667444	99.43597	24	2.51453	0.4155844
ILMN_1692032	101.3735	25	1.835791	0.2766234
ILMN_1771172	98.6047	28	2.185737	0.4831169
ILMN_1683828	95.8503	20	2.446819	0.725974
ILMN_1742093	103.6471	19	3.582721	0.1649351
ILMN_1696468	113.0914	25	3.094981	0.009090909
ILMN_1695537	104.4021	35	2.666006	0.1337662
ILMN_1678942	93.98582	19	2.494786	0.8792208
ILMN_1677790	92.75146	19	4.170946	0.9311689
ILMN_1662862	99.68631	22	2.925036	0.3935065
ILMN_1663767	109.8528	21	2.479679	0.03636364
ILMN_3207122	1737.998	19	95.06212	0
ILMN_3291685	99.81327	25	3.120534	0.3805195
ILMN_1683849	95.97012	20	3.046467	0.7194805
ILMN_1669494	98.44868	18	3.256098	0.4987013
ILMN_1673104	96.94379	16	3.520226	0.6298701
ILMN_1773530	107.9721	20	3.006052	0.04935065
ILMN_1769231	102.9893	28	3.363136	0.187013
ILMN_1654588	99.0721	20	2.778538	0.4376623
ILMN_1712847	98.43311	29	2.591543	0.4987013
ILMN_1686972	105.16	13	3.73343	0.1103896
ILMN_1679044	143.099	21	4.185318	0
ILMN_1670524	93.94524	33	1.796437	0.8805195
ILMN_3296607	89.93772	23	2.516601	0.9883117
ILMN_3202683	96.247	24	1.87614	0.6961039
ILMN_3275499	122.9424	21	3.465766	0
ILMN_3204010	92.2554	18	1.755826	0.9428571
ILMN_1664233	166.3315	24	7.04912	0
ILMN_1710362	150.025	28	6.164186	0
ILMN_1705073	100.5409	17	4.441227	0.3168831
ILMN_1669984	99.44148	22	2.665726	0.4155844
ILMN_1805241	96.66656	24	2.878306	0.6584415
ILMN_1661066	97.67583	17	3.746414	0.5766234
ILMN_1677082	103.2956	25	2.995613	0.1701299
ILMN_1676691	106.565	22	3.974541	0.06363636
ILMN_1688595	94.87987	15	2.983274	0.8103896
ILMN_3201843	11450.66	24	382.8243	0
ILMN_1657157	105.4494	15	4.575613	0.0961039
ILMN_1675519	110.8234	16	6.076552	0.02207792
ILMN_1658485	91.77962	13	2.545195	0.9597403
ILMN_1651292	100.6005	14	4.705081	0.3142857
ILMN_1784005	97.40601	24	2.967198	0.5948052
ILMN_1659583	130.4118	27	4.501983	0
ILMN_3280667	123.4459	29	3.558687	0
ILMN_3201088	95.77444	22	2.635248	0.7363636
ILMN_1780117	98.32778	28	2.904673	0.5116883
ILMN_1788605	99.72644	19	3.442384	0.387013
ILMN_1759879	95.24485	14	2.599117	0.787013
ILMN_1735484	98.47856	8	1.689648	0.4974026
ILMN_1681755	93.28062	23	2.179081	0.9103896
ILMN_1781663	96.10143	13	2.227395	0.7077922
ILMN_1777359	100.6572	18	2.893915	0.3103896
ILMN_1653956	95.71063	21	3.248941	0.7428572
ILMN_1758077	100.076	17	2.754602	0.3454545
ILMN_1663511	99.96709	20	2.703426	0.3584416
ILMN_1772071	101.8381	13	5.38906	0.2571429
ILMN_1744426	106.0273	25	3.241029	0.07532468
ILMN_1652747	100.2178	19	4.554655	0.3350649
ILMN_3236774	108.2969	15	3.458566	0.04415584
ILMN_1776524	99.45708	24	2.34528	0.4142857
ILMN_1770739	101.3298	25	3.567102	0.2792208
ILMN_1763882	150.9315	24	5.963364	0
ILMN_1737777	105.6576	28	2.841019	0.08701298
ILMN_3239485	98.45696	21	2.619012	0.4974026
ILMN_1788679	109.6572	25	4.64291	0.03636364
ILMN_1788142	106.2484	17	4.030074	0.06493507
ILMN_1704908	111.5499	27	3.511358	0.01818182
ILMN_1812250	293.7667	15	12.17638	0
ILMN_1753985	102.2655	14	3.569764	0.2194805
ILMN_1807882	102.863	21	3.076215	0.1987013
ILMN_1659432	97.5639	26	2.237325	0.5857143
ILMN_1657589	107.2476	12	3.553451	0.05584415
ILMN_1776383	97.36749	16	2.390697	0.5987013
ILMN_1664353	110.3509	19	4.936553	0.02987013
ILMN_1713982	104.4595	16	3.01484	0.1324675
ILMN_1776818	95.97801	17	2.702272	0.7181818
ILMN_1660020	99.64554	20	3.24169	0.3987013
ILMN_1680590	90.28278	17	3.927779	0.9844156
ILMN_1698638	100.7438	19	3.24827	0.3090909
ILMN_1734283	103.927	25	3.421265	0.1571429
ILMN_3200430	113.7327	21	4.336257	0.006493506
ILMN_1673705	94.57937	19	3.965368	0.8324676
ILMN_1687123	95.62168	22	3.783119	0.7480519
ILMN_1710177	127.4445	15	6.473469	0
ILMN_1652931	112.4364	25	3.46335	0.01038961
ILMN_1733174	100.8263	23	3.199111	0.3025974
ILMN_1653033	110.4471	19	5.151745	0.02857143
ILMN_1655100	98.57584	21	3.109946	0.4831169
ILMN_1784070	99.4431	18	3.629111	0.4142857
ILMN_1686361	95.53601	26	2.780806	0.761039
ILMN_1653240	101.6748	22	3.457207	0.2623377
ILMN_3201393	98.66343	20	3.042118	0.4779221
ILMN_3277872	232.9367	23	9.051291	0
ILMN_1765373	106.4829	21	2.237382	0.06363636
ILMN_1651737	108.4278	18	4.07442	0.04415584
ILMN_1754824	100.9487	18	4.526096	0.2987013
ILMN_1683354	113.0749	26	3.448341	0.009090909
ILMN_1725750	172.9466	20	5.583782	0
ILMN_1675687	104.2147	19	2.439378	0.1428571
ILMN_1712822	94.96707	18	2.616778	0.8012987
ILMN_1760334	95.14892	13	3.24963	0.7883117
ILMN_1659023	95.15878	15	1.700249	0.7883117
ILMN_1677841	98.57845	23	1.735906	0.4831169
ILMN_1709285	92.53551	23	2.759097	0.9363636
ILMN_1658748	101.7018	25	2.827391	0.261039
ILMN_1752415	95.30049	32	2.11348	0.7844156
ILMN_1684266	93.20173	22	1.715423	0.9142857
ILMN_1697857	103.136	19	4.001188	0.1779221
ILMN_1673644	98.84493	30	2.277947	0.4571429
ILMN_1781984	108.8064	31	3.352529	0.04155844
ILMN_1728172	111.1516	15	3.448052	0.01948052
ILMN_1654626	100.0898	21	3.022393	0.3441558
ILMN_1738429	89.21989	14	2.934766	0.9922078
ILMN_1712518	100.9835	20	3.180526	0.2974026
ILMN_1765341	97.02735	20	2.938774	0.6220779
ILMN_1690899	102.0676	18	2.534968	0.2402597
ILMN_1691522	94.39613	23	2.440485	0.851948
ILMN_1707957	113.4781	19	5.382441	0.006493506
ILMN_1742903	106.434	22	4.774986	0.06363636
ILMN_1671837	150.7252	10	9.867534	0
ILMN_1660320	106.0376	30	2.555111	0.07532468
ILMN_1671971	94.57621	21	2.855915	0.8337662
ILMN_1769187	96.37962	21	3.600621	0.6857143
ILMN_1661415	102.4008	26	3.844026	0.212987
ILMN_3284366	8340.962	24	217.7439	0
ILMN_3219455	1599.309	27	70.82203	0
ILMN_1720536	104.8626	13	4.890692	0.1207792
ILMN_1664057	103.932	32	2.504211	0.1571429
ILMN_1660644	97.46702	30	2.24738	0.5896104
ILMN_3279979	97.17023	17	2.163073	0.6077922
ILMN_1734679	96.69009	20	4.422096	0.6571429
ILMN_1661743	114.1715	26	3.701721	0.006493506
ILMN_3201629	103.8829	31	2.953521	0.1584416
ILMN_3290211	170.3844	22	6.482985	0
ILMN_1719606	308.2485	22	14.31929	0
ILMN_1667402	122.0209	24	4.605785	0.001298701
ILMN_1753199	100.3742	21	2.309772	0.325974
ILMN_1686883	105.8656	19	3.273441	0.08051948
ILMN_1669609	93.73656	23	1.945742	0.8935065
ILMN_1691336	99.95504	21	2.73015	0.3584416
ILMN_1757606	101.4142	22	2.358868	0.2766234
ILMN_1689475	97.66019	17	2.634895	0.5766234
ILMN_1688029	101.3267	23	2.698802	0.2792208
ILMN_1779258	1669.507	18	89.70657	0
ILMN_1809956	94.01723	18	2.339606	0.8779221
ILMN_1663321	105.3107	32	2.917658	0.1012987
ILMN_1759387	99.8855	29	2.83959	0.3636364
ILMN_1651380	97.35864	23	2.757843	0.5987013
ILMN_1776975	96.7346	24	3.03809	0.6532468
ILMN_1788608	105.3189	16	4.942053	0.1
ILMN_1657985	90.52055	24	1.985283	0.9805195
ILMN_3290353	1841.302	32	61.37635	0
ILMN_1675472	345.9974	19	22.38918	0
ILMN_1717870	97.48967	25	1.93411	0.5896104
ILMN_1811858	100.7139	24	3.37635	0.3090909
ILMN_1713342	97.01576	25	2.319651	0.6233766
ILMN_1652527	94.86152	24	2.215332	0.8103896
ILMN_1682664	121.7682	32	4.645989	0.001298701
ILMN_3237478	94.69881	23	3.391338	0.8168831
ILMN_1673372	97.24031	28	2.435901	0.6038961
ILMN_1745201	103.8218	12	3.726799	0.161039
ILMN_1722409	145.9207	23	5.069977	0
ILMN_1708631	95.39352	21	2.974695	0.7766234
ILMN_1651495	93.87258	18	2.684977	0.887013
ILMN_1671586	101.1459	24	4.036252	0.2883117
ILMN_1705581	101.8691	18	3.963039	0.2545455
ILMN_1664552	98.03748	17	3.161687	0.5350649
ILMN_1652151	101.7934	23	4.157032	0.2584416
ILMN_1707699	99.20739	18	2.494561	0.4285714
ILMN_1752320	98.54105	24	2.918043	0.4883117
ILMN_1692871	92.1879	19	2.760347	0.9480519
ILMN_1775053	104.4167	22	3.268641	0.1337662
ILMN_1667535	93.54708	20	3.461489	0.9012987
ILMN_1741668	103.7119	20	3.020714	0.1636364
ILMN_1668377	103.8117	21	3.963538	0.1623377
ILMN_1661078	120.5252	20	3.071047	0.002597403
ILMN_1687184	102.6188	20	4.243605	0.2038961
ILMN_1653573	207.8143	21	6.251595	0
ILMN_1727165	194.2288	20	8.618686	0
ILMN_1804350	113.1657	23	3.969514	0.009090909
ILMN_1706232	99.70035	21	3.955373	0.3922078
ILMN_1790216	101.3411	22	2.906862	0.2792208
ILMN_1653636	99.31562	20	2.695322	0.4220779
ILMN_3216794	106.9351	25	3.28712	0.05714286
ILMN_1701696	2685.353	20	111.3699	0
ILMN_1735673	105.075	23	3.391675	0.112987
ILMN_1665571	202.1059	25	8.325538	0
ILMN_1762292	110.9555	17	5.393058	0.02077922
ILMN_1708501	93.59998	21	2.847219	0.9
ILMN_3290261	931.8995	31	40.50063	0
ILMN_3214052	1217.07	20	52.02808	0
ILMN_3282768	331.9609	21	12.22035	0
ILMN_1717119	111.5305	18	5.614674	0.01948052
ILMN_1652488	100.4189	19	3.573528	0.3246753
ILMN_1664959	106.6999	19	2.384177	0.06363636
ILMN_1655211	96.05539	27	2.533211	0.7090909
ILMN_1798505	93.33107	21	1.780495	0.9064935
ILMN_1653786	97.62005	25	2.618096	0.5792208
ILMN_1696186	230.4857	27	9.949865	0
ILMN_1656630	95.08198	19	3.384152	0.7935065
ILMN_3275433	92.16449	23	3.433174	0.9493507
ILMN_1651395	96.48369	29	2.887296	0.6753247
ILMN_1674853	98.70322	26	3.792195	0.4714286
ILMN_1667905	99.30702	26	2.964879	0.4220779
ILMN_3241051	3240.215	22	139.2295	0
ILMN_1750276	100.2543	20	2.881143	0.3324675
ILMN_1803717	93.68049	11	1.066503	0.8961039
ILMN_3282587	481.7081	17	22.18768	0
ILMN_3206343	2000.7	26	61.95313	0
ILMN_1723213	98.51059	31	2.648696	0.4948052
ILMN_1786056	102.275	20	3.002925	0.2194805
ILMN_1679106	104.4118	25	3.057445	0.1337662
ILMN_1679173	99.51681	20	2.73321	0.4090909
ILMN_1717018	106.0294	29	2.498183	0.07532468
ILMN_1791242	105.3752	20	3.546791	0.09740259
ILMN_1692242	103.3491	18	3.905746	0.1688312
ILMN_3248833	1173.493	35	33.0012	0
ILMN_1743246	94.96733	21	2.798697	0.8012987
ILMN_1731922	135.2596	19	5.018069	0
ILMN_1678522	1683.852	26	68.38245	0
ILMN_1795856	160.8224	19	6.409193	0
ILMN_3235221	1008.304	20	44.74236	0
ILMN_3283470	1547.112	26	60.86762	0
ILMN_1674790	99.46033	21	1.944878	0.412987
ILMN_1693420	103.6323	23	2.567667	0.1662338
ILMN_1814164	94.42992	15	4.673101	0.8493506
ILMN_1815300	102.9467	17	4.351816	0.1909091
ILMN_3285828	98.48843	22	3.115939	0.4961039
ILMN_3209317	142.394	21	4.493257	0
ILMN_1675830	122.6665	19	5.43435	0
ILMN_1657812	91.8711	21	2.930634	0.9597403
ILMN_1658719	99.75835	20	3.443506	0.387013
ILMN_1738912	98.44135	30	2.929518	0.4987013
ILMN_1677295	106.2869	15	2.233854	0.06493507
ILMN_1684084	92.74027	14	3.806669	0.9311689
ILMN_1678879	99.14684	20	3.467856	0.4337662
ILMN_1792423	97.96542	27	2.071516	0.5376623
ILMN_1689136	99.79622	23	3.204459	0.3818182
ILMN_1727523	98.45959	17	3.423769	0.4974026
ILMN_1673802	97.65102	32	3.16973	0.5766234
ILMN_1676118	104.3487	21	4.420128	0.1363636
ILMN_1795574	95.3895	24	2.49889	0.7766234
ILMN_1722620	100.3515	24	3.387332	0.3272727
ILMN_1672631	97.59008	25	2.328374	0.5844156
ILMN_1653352	98.25948	15	3.830077	0.5155844
ILMN_1663797	95.94368	19	2.845586	0.7194805
ILMN_1802661	93.20306	27	2.102233	0.9142857
ILMN_1680029	102.2729	25	3.464098	0.2194805
ILMN_1694878	141.3712	19	5.400922	0
ILMN_1699058	137.6107	22	5.424692	0
ILMN_1670674	105.8067	23	3.661278	0.08441558
ILMN_1674027	95.87514	15	2.820089	0.7246753
ILMN_1676277	96.59325	24	2.891209	0.6649351
ILMN_3201485	438.9523	25	17.54392	0
ILMN_1690419	94.20396	24	2.216424	0.861039
ILMN_3294024	96.27009	27	2.590277	0.6961039
ILMN_3198379	105.5434	19	2.816003	0.08961039
ILMN_1665294	121.4662	20	3.810369	0.001298701
ILMN_1657886	96.08026	24	2.377186	0.7090909
ILMN_1688445	104.0078	28	2.705631	0.151948
ILMN_1723881	98.80004	10	3.652423	0.4597403
ILMN_3296184	96.3212	18	3.592712	0.6909091
ILMN_3280170	100.1128	25	3.010667	0.3428572
ILMN_3203666	132.1096	20	5.202044	0
ILMN_1664541	97.58194	24	4.087676	0.5844156
ILMN_1663141	99.78144	26	3.964015	0.3831169
ILMN_1768466	111.5623	11	6.939133	0.01818182
ILMN_1688557	87.75662	16	2.412553	0.9974026
ILMN_1691547	98.3507	24	2.332093	0.5090909
ILMN_1787954	124.973	22	3.010916	0
ILMN_1760089	818.566	29	34.14469	0
ILMN_3208440	100.3322	23	3.138853	0.3298701
ILMN_1734039	104.9089	23	3.221341	0.1181818
ILMN_1661232	103.5656	33	2.255517	0.1662338
ILMN_1655454	99.90555	23	2.526472	0.3623376
ILMN_1674097	96.65404	20	3.894988	0.6584415
ILMN_1756599	96.62836	16	3.199986	0.6597403
ILMN_1705371	102.5246	22	4.05617	0.2051948
ILMN_1804833	100.9986	27	2.359986	0.2935065
ILMN_1737760	96.89207	20	2.375493	0.635065
ILMN_1685710	96.61449	25	1.902992	0.6623377
ILMN_1685562	106.0446	12	4.768591	0.07532468
ILMN_1684412	96.96526	13	5.321801	0.6285715
ILMN_1773616	99.31052	25	2.689519	0.4220779
ILMN_1742887	1241.064	19	31.81627	0
ILMN_1665952	96.33524	26	2.457201	0.6909091
ILMN_1723094	105.1817	19	2.632144	0.1090909
ILMN_1657125	100.4744	20	2.800831	0.3207792
ILMN_1782693	93.81763	12	1.531994	0.8909091
ILMN_1786630	99.49683	14	4.479837	0.4103896
ILMN_1653603	101.7531	24	3.894364	0.2597403
ILMN_3291921	116.2215	28	3.077893	0.003896104
ILMN_3215411	103.7577	14	3.288615	0.1623377
ILMN_1729349	99.90023	17	2.97784	0.3623376
ILMN_1693273	88.98949	17	2.125432	0.9922078
ILMN_1670219	92.65229	19	1.376644	0.9311689
ILMN_1674497	94.98102	21	2.287298	0.7987013
ILMN_3209180	162.5319	22	7.544941	0
ILMN_1705919	101.5425	13	3.659703	0.2662338
ILMN_1667134	97.18761	23	1.905483	0.6051948
ILMN_1693131	95.70003	25	3.353834	0.7428572
ILMN_1685016	94.70121	14	2.972617	0.8168831
ILMN_1694569	169.3007	28	4.996832	0
ILMN_3294205	101.8991	31	2.63875	0.2506494
ILMN_1794617	98.87542	17	1.617613	0.4545455
ILMN_1796583	101.4795	30	3.240781	0.2701299
ILMN_1694630	101.1876	18	3.031544	0.287013
ILMN_1809879	95.13653	14	3.0455	0.7896104
ILMN_1725233	97.38767	19	3.397182	0.5961039
ILMN_1735416	99.30376	22	2.739662	0.4233766
ILMN_1776339	97.48584	23	2.167366	0.5896104
ILMN_1751814	110.4525	19	3.074296	0.02857143
ILMN_1776566	101.9454	30	2.43857	0.2493507
ILMN_3240966	101.3519	15	3.237614	0.2792208
ILMN_3240135	99.90897	25	3.742952	0.3623376
ILMN_1676792	5426.248	18	279.9128	0
ILMN_1780559	102.1738	17	3.022482	0.2233766
ILMN_1711310	103.5635	24	3.476545	0.1662338
ILMN_1804808	92.2064	16	2.074147	0.9480519
ILMN_1741228	94.54166	22	1.842081	0.8350649
ILMN_3237860	97.96942	28	2.64793	0.5376623
ILMN_1755199	100.5051	24	2.772185	0.3207792
ILMN_1812728	104.8844	19	5.034271	0.1207792
ILMN_3290100	1587.901	34	48.86367	0
ILMN_3237941	101.4976	24	2.941828	0.2688312
ILMN_1771720	101.8002	27	2.717768	0.2571429
ILMN_1683021	93.44658	22	2.774963	0.9025974
ILMN_1807430	94.72173	22	1.866965	0.8155844
ILMN_1657041	109.3132	25	2.760897	0.03766234
ILMN_3237991	92.31042	24	1.104598	0.9402598
ILMN_1657210	96.88778	16	3.52805	0.635065
ILMN_1680556	98.4704	28	2.720994	0.4974026
ILMN_1670874	101.9988	25	2.709099	0.2467532
ILMN_3211132	3982.512	17	138.0618	0
ILMN_3279322	5859.092	22	99.61449	0
ILMN_3215381	251.3717	27	7.283448	0
ILMN_3280220	99.10398	24	2.727349	0.4376623
ILMN_1667715	100.2031	24	2.249509	0.3376623
ILMN_1661580	111.8333	14	5.501912	0.01558442
ILMN_1700823	97.19486	27	2.638397	0.6051948
ILMN_3217610	105.1229	17	3.477277	0.112987
ILMN_3294130	94.00394	23	2.928216	0.8779221
ILMN_1718636	105.5493	24	3.332334	0.08961039
ILMN_1688316	111.2444	9	5.131496	0.01948052
ILMN_3216755	94.57919	20	2.680353	0.8324676
ILMN_3293265	98.03904	37	2.274568	0.5350649
ILMN_1807258	100.635	22	3.273806	0.3103896
ILMN_3296468	94.27322	18	2.793797	0.8558441
ILMN_1721940	105.6748	25	3.505732	0.08701298
ILMN_1728681	95.34092	17	2.987066	0.7805195
ILMN_1740041	100.1998	14	4.863028	0.3376623
ILMN_1804976	101.1511	15	6.116734	0.2883117
ILMN_1719111	97.18883	21	2.852226	0.6051948
ILMN_1714696	94.81287	15	1.79976	0.812987
ILMN_3239752	88.1907	17	1.302351	0.9961039
ILMN_1777343	96.24197	18	2.602063	0.6961039
ILMN_1782037	98.62112	24	3.154409	0.4831169
ILMN_1762440	100.3926	22	2.313125	0.325974
ILMN_1689749	115.538	21	1.712915	0.003896104
ILMN_1722884	107.1486	20	3.025203	0.05714286
ILMN_1736104	97.78982	24	4.75188	0.5636364
ILMN_1675082	105.6293	22	2.47125	0.08701298
ILMN_1659207	110.474	24	4.013169	0.02857143
ILMN_1674752	95.60709	19	2.071027	0.7493507
ILMN_1734484	98.81365	17	2.408052	0.4584416
ILMN_3278146	105.7662	33	2.511739	0.08571429
ILMN_3201663	246.0256	23	11.21121	0
ILMN_1773966	94.55341	21	3.185095	0.8337662
ILMN_3240721	233.9565	20	13.35188	0
ILMN_1728059	196.4635	19	6.863407	0
ILMN_1653368	99.90989	29	2.601326	0.3623376
ILMN_1671585	96.45499	35	2.075859	0.6779221
ILMN_1742790	100.0927	22	1.856374	0.3428572
ILMN_3275615	98.73564	20	2.061663	0.4636364
ILMN_3276119	107.0728	22	4.962263	0.05714286
ILMN_3199647	396.0568	24	18.86111	0
ILMN_1742256	103.6211	22	3.995025	0.1662338
ILMN_1683064	94.13002	21	2.736874	0.8701299
ILMN_1775990	96.00159	16	3.912761	0.7155844
ILMN_1666839	98.10912	22	2.665726	0.5285714
ILMN_3280442	97.96165	25	1.77354	0.5376623
ILMN_1735701	93.37574	11	4.351291	0.9064935
ILMN_1692030	98.52898	22	3.819986	0.4909091
ILMN_1653276	112.1611	15	4.832307	0.01168831
ILMN_3296272	94.78887	27	1.634887	0.812987
ILMN_1792603	100.6318	18	3.096554	0.3103896
ILMN_1692862	100.0625	29	2.984598	0.3454545
ILMN_1701773	99.9274	21	4.198484	0.361039
ILMN_1705982	123.3807	25	3.407345	0
ILMN_1696403	99.95886	22	3.651664	0.3584416
ILMN_1811193	169.7453	24	4.188629	0
ILMN_1724109	96.6417	25	2.604713	0.6584415
ILMN_1696246	95.60133	21	2.829381	0.7493507
ILMN_1682520	98.82232	16	3.235344	0.4584416
ILMN_1722377	96.43626	21	4.171714	0.6805195
ILMN_3234831	10616.23	29	417.337	0
ILMN_1790929	98.26962	17	3.126084	0.5155844
ILMN_1656208	130.9084	18	4.079981	0
ILMN_1761108	105.0373	16	2.28453	0.1142857
ILMN_1776523	95.93608	19	3.084082	0.7207792
ILMN_3251327	99.32407	26	2.138874	0.4194805
ILMN_1666408	101.1423	16	2.296297	0.2883117
ILMN_3277905	124.0443	27	3.379784	0
ILMN_3294302	132.7249	18	4.141012	0
ILMN_1815124	7965.896	16	356.8223	0
ILMN_1704291	1533.731	26	64.93684	0
ILMN_1667216	105.3801	16	3.128821	0.09740259
ILMN_1700747	106.5543	23	3.4779	0.06363636
ILMN_3276108	94.59303	20	2.791258	0.8311688
ILMN_3199634	97.67142	15	3.758829	0.5766234
ILMN_1814541	94.44306	24	1.707535	0.8493506
ILMN_3288018	98.78196	24	2.416928	0.4597403
ILMN_1802440	99.14043	23	2.628597	0.4350649
ILMN_1768617	101.2216	20	3.361498	0.2844156
ILMN_3239168	170.468	15	7.138229	0
ILMN_1679455	99.20741	15	4.13642	0.4285714
ILMN_1773909	104.0882	14	3.676979	0.1480519
ILMN_1803201	98.83716	22	2.371302	0.4584416
ILMN_1689427	100.1003	18	3.362533	0.3428572
ILMN_3286498	100.7303	19	2.962724	0.3090909
ILMN_1679342	99.96751	14	4.811202	0.3584416
ILMN_1651279	96.57048	28	2.385944	0.6675324
ILMN_1665333	163.5961	23	6.015841	0
ILMN_1654779	110.8158	20	3.70999	0.02207792
ILMN_1656201	94.39465	30	2.445079	0.851948
ILMN_1723935	113.6187	25	3.413797	0.006493506
ILMN_1787480	101.9901	10	4.683452	0.2480519
ILMN_1731929	97.98586	20	2.279278	0.5376623
ILMN_1674733	104.951	19	2.695966	0.1168831
ILMN_1739025	95.99554	25	2.532708	0.7168831
ILMN_1748309	100.7696	19	2.264109	0.3038961
ILMN_1784763	94.28165	24	2.146346	0.8558441
ILMN_1806044	98.65341	18	4.099383	0.4779221
ILMN_3201937	93.499	23	2.714427	0.9025974
ILMN_1720745	6328.796	16	251.0304	0
ILMN_3295847	6641.141	26	252.0788	0
ILMN_3218820	5319.11	16	390.9709	0
ILMN_3235763	94.58135	19	3.416607	0.8324676
ILMN_1682600	94.7569	28	2.567411	0.8142857
ILMN_1763044	93.04467	19	3.166205	0.9194805
ILMN_1672846	87.91042	15	4.028941	0.9974026
ILMN_1658869	104.7337	23	2.093561	0.1233766
ILMN_1726758	101.785	25	3.350362	0.2584416
ILMN_1699961	98.20204	30	2.408147	0.5220779
ILMN_3291764	97.62247	17	2.716055	0.5792208
ILMN_3211630	96.25555	24	2.857951	0.6961039
ILMN_1658467	97.99998	19	2.805852	0.5376623
ILMN_1665563	97.40707	21	3.825573	0.5948052
ILMN_1800416	114.9036	18	1.87696	0.006493506
ILMN_1737425	97.98395	24	3.047002	0.5376623
ILMN_1700998	100.9349	21	3.759784	0.2987013
ILMN_1725131	96.8869	27	2.209134	0.635065
ILMN_1694487	92.7333	15	3.052937	0.9311689
ILMN_3279877	115.1953	24	3.610196	0.006493506
ILMN_3199955	131.0647	20	5.31812	0
ILMN_3237703	116.726	32	2.56293	0.003896104
ILMN_1666891	107.0063	16	3.41091	0.05714286
ILMN_1743262	94.19175	19	2.702085	0.861039
ILMN_1691611	3831.703	27	217.8174	0
ILMN_1658036	94.31271	22	2.633387	0.8558441
ILMN_1776141	99.73842	13	6.376909	0.387013
ILMN_1789677	106.9972	17	4.832523	0.05714286
ILMN_1778373	131.6014	25	4.519506	0
ILMN_1768411	100.1685	28	2.17144	0.338961
ILMN_1801340	102.0767	30	2.668092	0.2402597
ILMN_1780100	104.9312	20	3.828198	0.1168831
ILMN_1659052	92.07573	18	3.307652	0.9532468
ILMN_1672680	91.7152	21	2.577778	0.9610389
ILMN_1727236	102.432	25	1.906076	0.2103896
ILMN_1651388	97.97261	18	2.784634	0.5376623
ILMN_1683956	100.3038	18	2.737158	0.3311688
ILMN_1746857	96.29009	22	4.175726	0.6935065
ILMN_3213185	1418.116	15	98.15009	0
ILMN_3289685	3105.469	22	114.5849	0
ILMN_3291596	100.5305	19	2.92687	0.3168831
ILMN_3200335	98.41325	24	1.600489	0.5038961
ILMN_1746634	97.11496	18	3.169979	0.6116883
ILMN_1766875	98.23972	15	3.204431	0.5207792
ILMN_1671456	97.05183	20	2.667181	0.6168831
ILMN_1796256	101.5403	25	4.422504	0.2662338
ILMN_1726443	96.81323	32	2.870378	0.6454545
ILMN_1811133	104.8332	17	2.316298	0.1220779
ILMN_1676333	98.65059	21	2.576031	0.4792208
ILMN_1712204	173.9043	23	4.2911	0
ILMN_1659253	94.12928	19	2.511605	0.8701299
ILMN_1660972	102.6233	25	4.01505	0.2038961
ILMN_1669901	116.4436	25	3.78101	0.003896104
ILMN_1685179	107.7676	21	3.309309	0.04935065
ILMN_1672962	95.73031	26	1.804615	0.7428572
ILMN_1692833	98.60314	10	2.371964	0.4831169
ILMN_1741591	99.24074	19	3.512008	0.4233766
ILMN_1744302	180.2228	16	7.337777	0
ILMN_3281632	105.1439	22	4.258951	0.1116883
ILMN_1691123	99.45906	23	3.068672	0.412987
ILMN_1677570	98.91479	24	3.092467	0.4506494
ILMN_1661275	95.0169	21	2.918537	0.7961039
ILMN_1777046	107.8796	23	4.366353	0.04935065
ILMN_3203313	106.3615	19	3.541989	0.06363636
ILMN_3231250	94.02753	13	3.31904	0.8779221
ILMN_3285959	335.7851	18	10.39468	0
ILMN_3204241	112.1903	24	2.401018	0.01168831
ILMN_1723732	100.4853	24	3.020457	0.3207792
ILMN_1661451	111.087	17	3.448495	0.01948052
ILMN_1728872	95.43315	23	1.647852	0.7727273
ILMN_1696085	104.6463	29	3.393014	0.1298701
ILMN_1705648	91.46323	24	2.778157	0.9675325
ILMN_3246019	90.51693	18	2.566736	0.9805195
ILMN_1704858	99.55036	22	2.788489	0.4025974
ILMN_1793747	101.0501	26	3.256214	0.2922078
ILMN_1658072	98.63622	19	2.570435	0.4818182
ILMN_3289659	113.0341	26	3.075766	0.009090909
ILMN_1724634	103.9086	20	2.953087	0.1584416
ILMN_1712383	102.2408	19	4.088728	0.2194805
ILMN_1675591	99.08984	22	2.858093	0.4376623
ILMN_1676712	98.23809	26	2.633316	0.5207792
ILMN_1675127	96.43124	26	3.475415	0.6818182
ILMN_1724782	107.0442	29	3.342833	0.05714286
ILMN_1702850	104.8952	19	2.245264	0.1194805
ILMN_1724197	102.7442	18	2.061503	0.2
ILMN_1653716	95.22105	18	3.081801	0.7883117
ILMN_1660133	130.122	17	4.527946	0
ILMN_1720432	103.983	21	3.487846	0.1532468
ILMN_1759282	96.54893	19	4.634315	0.6688312
ILMN_1756378	93.03098	16	2.047372	0.9194805
