Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_c.AVG_Signal	KHYG1_si308_c.Avg_NBEADS	KHYG1_si308_c.BEAD_STDERR	KHYG1_si308_c.Detection Pval
ILMN_3227529	1604.456	31	68.46765	0
ILMN_1680449	103.394	22	2.49261	0.112987
ILMN_3297867	93.03877	20	3.641009	0.7818182
ILMN_1815405	96.4569	22	2.71648	0.5233766
ILMN_3298549	94.13314	29	2.761539	0.7077922
ILMN_1797704	98.69261	21	2.562544	0.3324675
ILMN_1883255	98.46822	28	2.081179	0.3506494
ILMN_3227563	607.877	36	17.47079	0
ILMN_3226899	149.3895	20	6.067608	0
ILMN_3300810	138.8503	22	2.582369	0
ILMN_1693665	101.1564	21	2.655499	0.187013
ILMN_3240621	91.27225	24	2.800983	0.8961039
ILMN_1744252	99.91808	23	3.487175	0.2532468
ILMN_1676239	99.4705	27	2.858299	0.2766234
ILMN_1735891	96.38451	20	2.501554	0.5298702
ILMN_1651811	95.34175	23	2.871792	0.6142857
ILMN_3240818	96.66705	19	2.159856	0.5103896
ILMN_3240398	110.3049	16	3.751267	0.02207792
ILMN_3240871	90.95058	20	2.638102	0.9077922
ILMN_3223541	108.3146	16	5.266078	0.03116883
ILMN_3300098	101.6699	21	3.531923	0.1649351
ILMN_3241396	104.5858	15	3.285814	0.07662338
ILMN_3240989	92.57631	23	2.479673	0.8142857
ILMN_3228294	1203.919	26	31.88884	0
ILMN_3241123	89.38422	21	2.708672	0.9597403
ILMN_3299716	100.2456	24	2.809781	0.2350649
ILMN_3298560	94.45672	18	2.612463	0.6857143
ILMN_3225944	95.67066	21	3.329728	0.5857143
ILMN_3301319	96.06299	14	3.430988	0.5571429
ILMN_3306725	106.5479	24	3.878549	0.04675325
ILMN_3225843	205.2049	19	6.867014	0
ILMN_3301324	6602.431	19	118.7136	0
ILMN_1874778	99.97758	16	3.539895	0.2480519
ILMN_3224982	83.95962	16	2.580021	0.9987013
ILMN_3221807	115.46	20	4.848876	0.002597403
ILMN_3298334	142.0958	17	4.93232	0
ILMN_3225162	98.37319	22	3.381242	0.3584416
ILMN_3301746	91.77107	22	2.283429	0.874026
ILMN_1699253	1099.654	20	48.57122	0
ILMN_3240921	91.68039	15	3.582125	0.8818182
ILMN_3301468	9376.596	19	308.3275	0
ILMN_3224888	106.5936	22	3.488952	0.04675325
ILMN_3225684	96.3468	32	2.563158	0.5337662
ILMN_3298047	91.72526	22	2.387803	0.8766234
ILMN_3227992	157.8621	23	4.23642	0
ILMN_1911500	99.28493	21	2.19796	0.2909091
ILMN_3234823	93.72698	16	5.124949	0.7337663
ILMN_3241707	93.74116	29	3.214659	0.7337663
ILMN_3298215	2076.715	28	68.73968	0
ILMN_3227604	338.7821	19	9.145471	0
ILMN_3304203	398.2154	31	12.40083	0
ILMN_3241838	92.50588	24	2.370801	0.8181818
ILMN_3230260	115.7765	14	3.491736	0.002597403
ILMN_3227772	114.4856	20	4.597049	0.002597403
ILMN_3301334	105.4219	22	2.992499	0.06363636
ILMN_1664909	101.1315	23	3.902202	0.187013
ILMN_3241196	98.85635	27	2.492314	0.3181818
ILMN_1750215	100.1935	12	3.031616	0.2376623
ILMN_3304413	88.7532	25	1.640487	0.9675325
ILMN_3227805	97.9523	25	3.154655	0.3922078
ILMN_3236877	380.5163	31	11.02656	0
ILMN_3304691	190.3479	30	5.898775	0
ILMN_3248722	92.63135	24	1.82037	0.8090909
ILMN_3240062	102.1732	21	3.969461	0.1467533
ILMN_1757281	91.47406	18	2.237072	0.8909091
ILMN_3244137	101.1148	24	3.286885	0.187013
ILMN_3244200	98.31172	21	2.807019	0.3597403
ILMN_1742679	93.64681	18	3.198395	0.7402598
ILMN_3221569	99.51524	25	3.705299	0.2766234
ILMN_3239946	196.7307	27	9.649198	0
ILMN_1896441	102.3183	11	5.396935	0.1441558
ILMN_3244433	92.85002	28	1.836296	0.7909091
ILMN_3244548	93.60897	27	2.290836	0.7402598
ILMN_3242226	99.08212	18	3.511274	0.3025974
ILMN_3228007	96.77872	22	2.630721	0.4987013
ILMN_3244666	92.659	21	2.057217	0.8064935
ILMN_3228037	104.8716	27	2.267952	0.07272727
ILMN_3300555	94.05762	24	2.316432	0.7142857
ILMN_3229824	103.0277	21	4.400627	0.1194805
ILMN_3227582	97.65913	22	3.304458	0.4116883
ILMN_1767024	98.58535	22	3.029404	0.3415585
ILMN_3244750	93.50112	27	2.672511	0.7454545
ILMN_1662472	93.56175	20	2.491986	0.7415584
ILMN_3224555	106.6028	10	4.228489	0.04675325
ILMN_3233032	100.852	20	2.077745	0.2
ILMN_1679719	95.70808	22	2.736475	0.5857143
ILMN_1718992	99.04356	15	4.025015	0.3051948
ILMN_3225386	93.27051	26	2.316454	0.7623377
ILMN_3301971	94.67671	23	2.802229	0.6623377
ILMN_3225938	9514.921	21	304.0627	0
ILMN_3297130	171.8184	24	6.682593	0
ILMN_3298294	116.9333	22	4.090304	0.002597403
ILMN_3299365	955.6975	25	37.22208	0
ILMN_3229606	162.2484	20	6.900157	0
ILMN_1709313	99.28646	14	4.770272	0.2909091
ILMN_3301669	95.12521	18	2.522893	0.6311688
ILMN_3222295	96.12293	27	2.015145	0.5493507
ILMN_3302753	96.7674	25	2.656571	0.5
ILMN_3297872	128.3228	19	5.585101	0
ILMN_3227515	106.0583	13	2.993215	0.05584415
ILMN_3299375	107.8684	19	4.874344	0.03376623
ILMN_3304887	552.369	22	33.33607	0
ILMN_3227811	811.4304	17	64.03707	0
ILMN_3302560	102.7041	20	4.316226	0.1298701
ILMN_3302425	97.70007	22	2.809459	0.4090909
ILMN_3244001	92.9911	16	3.187132	0.7857143
ILMN_3222631	112.2695	16	5.823047	0.01038961
ILMN_3302054	96.62739	12	4.177332	0.5116883
ILMN_3297675	110.4869	22	3.948276	0.02207792
ILMN_3228094	103.9382	25	3.303707	0.0948052
ILMN_3244192	10652.63	24	313.2076	0
ILMN_1697527	94.06138	12	4.049053	0.7116883
ILMN_1651351	96.14091	18	3.802297	0.5493507
ILMN_1663245	92.49775	26	2.035963	0.8207792
ILMN_3237016	90.82168	34	1.237718	0.9090909
ILMN_1699967	94.71395	23	2.340529	0.6597403
ILMN_1719694	180.1136	19	3.410429	0
ILMN_3221473	96.42611	24	2.542689	0.5285714
ILMN_3229447	96.07862	21	2.043937	0.5571429
ILMN_3306071	94.8173	20	2.473785	0.6545454
ILMN_3245245	91.73269	20	3.614504	0.8766234
ILMN_3237025	96.3017	23	2.134844	0.5350649
ILMN_3245327	99.2884	17	3.026698	0.2909091
ILMN_3235457	93.56767	20	2.636246	0.7415584
ILMN_3245433	96.66019	15	4.572189	0.5116883
ILMN_1809347	4648.116	11	341.1305	0
ILMN_3306691	93.66024	21	2.439354	0.7376623
ILMN_1667768	97.8593	16	4.597844	0.3987013
ILMN_3243307	89.18861	22	3.063916	0.9623377
ILMN_3225304	115.5815	14	3.243429	0.002597403
ILMN_3298637	92.49159	22	2.295027	0.8220779
ILMN_1838949	105.6149	16	5.439751	0.06363636
ILMN_1814153	113.9339	27	3.479309	0.003896104
ILMN_1692893	105.6434	21	2.430033	0.06363636
ILMN_1856986	95.87844	23	2.769403	0.5727273
ILMN_3302003	93.88651	27	2.545792	0.7233766
ILMN_3225422	97.9761	19	2.735458	0.3909091
ILMN_3225053	95.39797	14	2.816229	0.6077922
ILMN_3225358	245.1051	25	8.758043	0
ILMN_3297510	542.8231	23	17.89578	0
ILMN_3301060	98.58022	20	3.907062	0.3415585
ILMN_3224488	92.91386	30	1.996585	0.7857143
ILMN_3229570	479.7558	19	14.81903	0
ILMN_3304049	662.202	16	40.29857	0
ILMN_3243492	94.85175	28	1.942443	0.651948
ILMN_3298829	378.5939	18	12.59931	0
ILMN_3301300	98.33157	22	2.68559	0.3597403
ILMN_3224722	101.2931	30	2.582608	0.1844156
ILMN_3245578	136.133	25	3.642658	0
ILMN_3222998	110.3178	16	5.059078	0.02207792
ILMN_3231178	99.88172	26	2.958032	0.2532468
ILMN_3247956	103.8152	27	3.519899	0.1
ILMN_3239507	100.9749	17	3.734042	0.1974026
ILMN_3223953	115.7333	14	4.219947	0.002597403
ILMN_3300516	96.99522	10	2.64498	0.4714286
ILMN_3297754	91.86354	27	2.016873	0.8675325
ILMN_3302701	97.22411	24	2.749068	0.4441558
ILMN_3226095	88.89996	24	2.213133	0.9649351
ILMN_3235842	97.51355	24	3.918056	0.4220779
ILMN_3230310	101.714	18	4.741823	0.1636364
ILMN_3305365	96.06336	11	1.655462	0.5571429
ILMN_1780308	102.9461	23	2.789583	0.1220779
ILMN_3302156	97.42838	21	2.733085	0.425974
ILMN_3306019	314.1687	19	6.641399	0
ILMN_3232966	97.52609	26	2.941239	0.4220779
ILMN_3306154	96.95822	22	2.713583	0.4753247
ILMN_3228335	101.062	25	3.052146	0.1909091
ILMN_3242293	99.53419	18	3.745947	0.2753247
ILMN_3228248	92.86877	22	3.20821	0.7909091
ILMN_3298148	100.84	25	4.419906	0.2012987
ILMN_1912160	105.7738	19	4.694364	0.06233766
ILMN_1716353	105.0948	14	3.770184	0.06883117
ILMN_1807136	152.4623	22	4.292962	0
ILMN_3226385	107.2565	23	4.042366	0.04285714
ILMN_3300202	101.1875	29	3.017096	0.187013
ILMN_3221287	98.28989	26	2.094125	0.3623376
ILMN_1663696	95.00549	18	2.519096	0.6415585
ILMN_3297141	104.5709	23	3.265928	0.07792208
ILMN_3248935	97.01993	22	3.572272	0.4688312
ILMN_3300198	126.5468	21	5.547334	0
ILMN_3224108	102.1107	16	3.431197	0.1506494
ILMN_3249001	113.3287	22	4.164055	0.005194805
ILMN_3228320	94.60081	25	2.514085	0.6675324
ILMN_3226453	93.36526	24	3.108885	0.7532467
ILMN_3297398	141.1322	21	4.60315	0
ILMN_3244011	96.97059	14	3.022637	0.474026
ILMN_1819991	101.0393	34	2.71198	0.1922078
ILMN_1752832	95.7381	17	4.938675	0.5857143
ILMN_2180519	3716.045	16	114.9287	0
ILMN_3226392	1190.574	20	55.97984	0
ILMN_3249715	102.8759	16	3.456058	0.1246753
ILMN_3306457	103.449	12	1.785158	0.1103896
ILMN_3245000	8191.659	28	206.4365	0
ILMN_3246174	96.49126	25	2.008763	0.5220779
ILMN_3246219	121.3261	15	6.013038	0
ILMN_3226737	87.73753	20	2.519725	0.9818182
ILMN_3297311	108.6641	20	4.614813	0.02727273
ILMN_3229227	106.1066	23	3.119803	0.05324675
ILMN_1655151	100.5436	19	2.944316	0.2181818
ILMN_3239480	95.07507	17	2.645621	0.635065
ILMN_3228746	102.2473	25	3.304984	0.1441558
ILMN_3296958	94.36243	12	2.680333	0.6909091
ILMN_3226814	1117.528	18	42.20012	0
ILMN_1743673	109.641	21	4.185172	0.02207792
ILMN_3300891	126.6794	21	5.849845	0
ILMN_3224384	106.0497	29	2.810895	0.05584415
ILMN_3240800	104.1653	30	2.833293	0.08701298
ILMN_3225620	102.0445	26	3.045528	0.1532468
ILMN_3304821	97.40166	20	3.070753	0.425974
ILMN_3224856	135.9429	20	4.356776	0
ILMN_3221751	99.41489	19	3.081636	0.2792208
ILMN_3226810	279.6342	24	11.872	0
ILMN_3226618	113.3087	23	3.749629	0.005194805
ILMN_3248213	97.78818	18	4.001206	0.4038961
ILMN_3301763	100.3308	17	2.914412	0.2324675
ILMN_3227768	105.1639	14	2.746517	0.06883117
ILMN_1844779	106.3552	22	3.090464	0.05194805
ILMN_3225449	224.5903	24	5.572359	0
ILMN_3239629	3915.514	16	103.0489	0
ILMN_3248803	140.5901	27	5.291309	0
ILMN_3301878	95.83949	27	2.071521	0.5753247
ILMN_3298163	121.989	12	6.171054	0
ILMN_3305025	139.548	27	2.804005	0
ILMN_3226613	851.8224	21	33.5733	0
ILMN_3304451	97.38255	14	2.289695	0.4298701
ILMN_3302139	390.1384	21	15.78581	0
ILMN_1691106	137.6406	15	6.537279	0
ILMN_3244466	97.58046	17	4.791146	0.4168831
ILMN_3244617	96.98304	26	2.772703	0.4727273
ILMN_3244654	97.3354	22	1.897457	0.4363636
ILMN_3244717	92.63937	21	1.62532	0.8077922
ILMN_3226216	106.8798	28	3.521429	0.04675325
ILMN_3244749	109.7338	32	3.361373	0.02207792
ILMN_3305475	943.9486	29	27.56412	0
ILMN_1911706	105.5315	22	4.369028	0.06363636
ILMN_3226251	97.72757	24	2.624569	0.4090909
ILMN_3234073	96.54901	24	2.092009	0.5194805
ILMN_3244977	93.44048	29	1.681583	0.7480519
ILMN_3245028	97.78443	15	2.862304	0.4038961
ILMN_1791297	108.043	23	3.949236	0.03246753
ILMN_3249449	101.5008	16	4.470644	0.174026
ILMN_3227977	93.7068	29	3.208991	0.7350649
ILMN_3304584	98.05905	22	3.147328	0.3818182
ILMN_3225211	2349.017	26	98.14464	0
ILMN_1663065	101.3035	21	2.50058	0.1844156
ILMN_1657274	96.69604	14	3.614505	0.5064935
ILMN_1795744	96.68453	27	2.348565	0.5077922
ILMN_1667207	98.10891	24	2.780728	0.374026
ILMN_1767178	101.5331	9	1.71328	0.174026
ILMN_1663598	98.29436	20	3.692509	0.361039
ILMN_3222377	96.00195	21	2.033261	0.5675325
ILMN_1814241	100.264	11	2.470637	0.2350649
ILMN_1679910	103.4646	20	4.985641	0.1103896
ILMN_3235118	173.4236	30	6.015002	0
ILMN_1786606	109.444	22	4.185215	0.02337662
ILMN_1825242	96.0197	29	2.219571	0.5636364
ILMN_3228595	1143.991	27	38.32229	0
ILMN_3297898	1527.445	29	36.04103	0
ILMN_3306854	95.89536	21	3.337874	0.5727273
ILMN_3228414	96.22209	22	3.130082	0.5402597
ILMN_3302484	296.8867	22	11.55639	0
ILMN_3225894	227.1962	16	8.283423	0
ILMN_1839750	151.8772	21	3.757413	0
ILMN_1686060	97.3714	12	3.152756	0.4311688
ILMN_3229057	94.62831	33	1.608195	0.6649351
ILMN_3305273	253.9269	30	8.744317	0
ILMN_3299682	138.2959	26	5.716684	0
ILMN_1791605	101.6374	18	3.553642	0.1701299
ILMN_3227732	6608.151	34	205.4254	0
ILMN_1855975	90.45217	20	2.853193	0.9246753
ILMN_3302937	107.8407	19	3.980013	0.03506494
ILMN_3226301	243.3347	17	17.01622	0
ILMN_3302905	7228.796	23	267.2603	0
ILMN_3298800	102.3585	24	2.312182	0.1428571
ILMN_3226276	100.7352	35	2.653848	0.2038961
ILMN_3304012	107.8379	20	3.402332	0.03506494
ILMN_3305876	93.81	28	2.560148	0.7311688
ILMN_3305575	109.0282	16	4.954053	0.02467532
ILMN_3226841	102.1318	24	4.232367	0.1480519
ILMN_3299917	97.92036	28	1.985095	0.3948052
ILMN_3232696	2164.519	16	122.8504	0
ILMN_1750299	91.98203	18	4.14988	0.8584415
ILMN_1697378	92.22614	22	3.247486	0.8402597
ILMN_3229818	95.60846	27	2.899626	0.5935065
ILMN_3306444	98.51959	16	4.869575	0.3480519
ILMN_3301662	91.39463	21	2.654581	0.8948052
ILMN_3298129	106.8498	29	2.715823	0.04675325
ILMN_3305417	94.92785	22	2.988507	0.6454545
ILMN_1713146	99.75101	15	4.848255	0.261039
ILMN_3228852	93.62822	28	2.248663	0.7402598
ILMN_3305378	107.479	17	3.823964	0.04155844
ILMN_3297577	1446.208	17	81.11285	0
ILMN_1746917	216.5514	16	5.635984	0
ILMN_3303673	133.7346	31	3.975868	0
ILMN_3222425	112.3833	28	2.637865	0.01038961
ILMN_3297472	96.38194	12	3.109659	0.5311688
ILMN_3301097	95.09011	25	1.770152	0.6337662
ILMN_3305751	111.1679	39	3.041097	0.01818182
ILMN_3227304	106.4356	32	2.811581	0.05064935
ILMN_3235539	106.3921	16	3.923454	0.05064935
ILMN_3301958	98.4684	20	3.731131	0.3506494
ILMN_3225978	101.0144	31	2.210982	0.1922078
ILMN_3301852	91.89478	17	2.963773	0.864935
ILMN_3226056	93.60404	14	3.394157	0.7402598
ILMN_3301016	96.12415	22	2.578614	0.5493507
ILMN_3300140	97.34525	27	2.25222	0.4363636
ILMN_3305354	99.15777	16	3.917085	0.2961039
ILMN_1672427	96.95004	25	2.743259	0.4766234
ILMN_3306573	101.8057	24	2.815885	0.1597403
ILMN_3301740	170.8514	23	7.052334	0
ILMN_3221760	98.14038	24	2.060021	0.3714286
ILMN_3247569	95.48817	22	2.646621	0.6025974
ILMN_3304136	99.72234	23	3.285395	0.2623377
ILMN_3305447	128.9276	21	4.858427	0
ILMN_1775835	90.66706	24	2.014504	0.9142857
ILMN_3224952	10495.63	23	331.5741	0
ILMN_1661488	142.508	20	5.509583	0
ILMN_3239659	103.6076	21	3.072772	0.1064935
ILMN_3224830	97.17616	23	3.257962	0.4532467
ILMN_3239721	98.29728	29	2.738458	0.361039
ILMN_3242786	100.0286	25	2.757546	0.2467532
ILMN_1659169	93.81548	26	2.800408	0.7311688
ILMN_3300353	99.31435	23	2.609053	0.2896104
ILMN_3223871	99.4634	25	3.622017	0.2766234
ILMN_3229594	103.0716	24	3.0376	0.1194805
ILMN_3306215	1804.302	24	48.731	0
ILMN_3297885	87.96571	15	2.283163	0.9792208
ILMN_3239293	109.1291	25	4.830923	0.02337662
ILMN_3227250	115.0809	16	5.166864	0.002597403
ILMN_3300505	100.6277	22	2.85672	0.2103896
ILMN_3299505	100.7051	25	4.086092	0.2038961
ILMN_3224815	103.9874	21	2.383327	0.09220779
ILMN_3306294	98.06891	35	1.951715	0.3818182
ILMN_3227086	110.4262	23	3.377213	0.02207792
ILMN_3230483	94.38551	22	2.055564	0.6896104
ILMN_3220861	98.10474	23	2.245411	0.374026
ILMN_3229665	99.96969	30	3.01223	0.2493507
ILMN_3301528	118.2433	20	3.785935	0
ILMN_3234629	93.92532	36	2.041084	0.7233766
ILMN_3230102	98.96515	19	2.88577	0.3103896
ILMN_1908012	103.9919	28	3.481693	0.09220779
ILMN_3299074	105.4093	21	4.38897	0.06493507
ILMN_3225886	93.15646	18	3.204583	0.774026
ILMN_3220769	658.5774	15	27.3201	0
ILMN_3299583	117.1263	28	2.791408	0.001298701
ILMN_1793367	99.80729	26	2.505091	0.2545455
ILMN_1868265	95.80413	19	4.060129	0.5779221
ILMN_3305942	104.1127	22	2.665713	0.08701298
ILMN_3303361	96.10924	20	3.866714	0.5532467
ILMN_1666918	96.1573	28	2.223987	0.5467532
ILMN_3234812	96.59184	23	2.269493	0.5142857
ILMN_3305988	94.56382	20	2.47386	0.6701299
ILMN_3304111	676.7003	20	32.73603	0
ILMN_3226514	120.6163	20	4.317469	0
ILMN_1710220	184.2623	30	5.894614	0
ILMN_3228430	93.39729	20	2.50171	0.7506493
ILMN_3300717	98.93835	23	3.977709	0.3116883
ILMN_3226727	103.6072	17	3.622297	0.1064935
ILMN_3302508	100.1206	22	3.090579	0.2441558
ILMN_3227994	334.4838	21	12.4868	0
ILMN_3225058	98.07721	28	2.316773	0.3805195
ILMN_3302300	100.8322	24	2.70567	0.2012987
ILMN_3225704	96.97724	12	4.886901	0.4727273
ILMN_3224860	240.4151	15	12.32338	0
ILMN_3301440	2408.506	23	103.3685	0
ILMN_3221928	108.4598	15	6.224872	0.03116883
ILMN_3298462	92.07748	21	2.032804	0.8493506
ILMN_3300646	99.52696	19	2.503753	0.2753247
ILMN_3303993	103.4274	18	5.510203	0.1116883
ILMN_1658586	100.6871	13	3.383507	0.2038961
ILMN_1684065	103.8486	24	3.112807	0.0961039
ILMN_3238511	109.9343	16	3.240702	0.02207792
ILMN_1659631	96.45753	29	2.709971	0.5233766
ILMN_1674747	94.62334	22	3.414932	0.6649351
ILMN_1778641	106.5929	16	3.472023	0.04675325
ILMN_3225784	3136.482	19	140.2808	0
ILMN_3302456	2057.266	21	72.2199	0
ILMN_1773725	97.14234	31	1.819963	0.4571429
ILMN_3225795	89.58968	29	2.393293	0.9558442
ILMN_3234230	93.72401	22	2.205603	0.7337663
ILMN_1692104	95.92482	29	1.943514	0.5714286
ILMN_3301590	108.5661	19	4.05839	0.02987013
ILMN_3228753	110.7558	16	5.883117	0.02077922
ILMN_3305361	99.30709	26	3.08108	0.2896104
ILMN_3221261	99.5661	19	4.639326	0.2727273
ILMN_3227005	95.83101	22	2.519157	0.5753247
ILMN_3299326	98.65411	20	3.265449	0.3363636
ILMN_1866040	92.25819	19	2.756977	0.8389611
ILMN_1736563	106.6018	20	3.273435	0.04675325
ILMN_1724052	96.52176	22	2.266429	0.5220779
ILMN_3224290	450.1266	18	18.41035	0
ILMN_3301168	146.9456	29	5.281653	0
ILMN_3301677	108.2468	30	3.512524	0.03116883
ILMN_3225673	189.2284	24	4.739273	0
ILMN_1698512	122.5371	16	5.512616	0
ILMN_3227407	94.72499	21	3.755913	0.6597403
ILMN_3226769	529.3118	18	27.72478	0
ILMN_1738339	102.2314	24	3.49279	0.1441558
ILMN_1666522	115.6562	17	6.000895	0.002597403
ILMN_3225991	100.3658	28	3.314362	0.2298701
ILMN_3249425	92.35254	21	3.419275	0.8285714
ILMN_3223204	96.56184	20	2.763045	0.5181818
ILMN_1655403	101.4495	26	3.52622	0.1766234
ILMN_3225176	95.21728	20	1.960632	0.6220779
ILMN_3228977	101.0141	23	3.354645	0.1922078
ILMN_3297379	95.38639	26	2.007223	0.6103896
ILMN_3225525	94.42494	28	2.149803	0.6857143
ILMN_1910120	100.6933	11	1.956759	0.2038961
ILMN_1778657	102.99	17	4.146093	0.1194805
ILMN_3304850	101.9937	21	3.306509	0.1545455
ILMN_3226838	93.38782	19	2.533421	0.7532467
ILMN_1809303	94.185	19	4.301582	0.7051948
ILMN_3298554	110.9094	23	4.371922	0.02077922
ILMN_3305735	93.82823	15	2.797919	0.7298701
ILMN_3229424	92.84365	22	2.972917	0.7922078
ILMN_3306801	94.817	27	1.904966	0.6545454
ILMN_3300301	95.34471	26	2.896226	0.6142857
ILMN_3306482	509.6125	24	21.73994	0
ILMN_3221072	93.63359	20	2.101779	0.7402598
ILMN_1688611	104.7693	18	3.301363	0.07402597
ILMN_1747715	95.76942	20	2.141019	0.5805195
ILMN_3226924	91.9392	26	2.366335	0.8597403
ILMN_3303528	100.9326	17	2.959467	0.1974026
ILMN_1889884	105.4861	23	3.633113	0.06363636
ILMN_3227542	91.73677	16	1.813146	0.8766234
ILMN_1725556	103.6574	23	3.54724	0.1038961
ILMN_1672874	94.53487	26	3.012726	0.6766234
ILMN_3226109	107.4731	18	2.480314	0.04155844
ILMN_3302715	112.2234	17	4.584399	0.01038961
ILMN_3302615	93.61683	11	2.844302	0.7402598
ILMN_1725186	93.30298	26	2.453255	0.7571428
ILMN_3305768	98.70683	13	4.063924	0.3285714
ILMN_3234963	104.403	22	2.887343	0.08181818
ILMN_3225066	100.4935	24	3.881208	0.2220779
ILMN_3305012	97.71924	26	2.307034	0.4090909
ILMN_3229008	92.99844	25	2.861094	0.7844156
ILMN_3305619	91.092	22	2.029202	0.9051948
ILMN_3301372	247.3433	28	11.67141	0
ILMN_3303101	109.3833	34	2.196304	0.02337662
ILMN_3226495	112.5769	25	4.218455	0.009090909
ILMN_3225309	123.0329	24	3.278711	0
ILMN_3228832	90.64741	16	2.591339	0.9142857
ILMN_3298313	97.16659	14	3.738467	0.4545455
ILMN_3306028	108.2548	26	3.517586	0.03116883
ILMN_1835780	102.9007	28	1.992691	0.1246753
ILMN_3297503	99.41562	29	2.951925	0.2792208
ILMN_3296979	6297.369	22	142.6687	0
ILMN_1860662	95.22849	20	2.021614	0.6220779
ILMN_1680929	96.73649	16	3.365428	0.5038961
ILMN_3299531	90.25185	16	2.956692	0.9350649
ILMN_3226467	93.44667	21	2.118793	0.7480519
ILMN_3303072	101.2589	26	3.029613	0.1857143
ILMN_3304396	126.5043	19	4.525401	0
ILMN_1829131	106.9342	28	2.996477	0.04545455
ILMN_3301103	103.1929	24	3.060863	0.1194805
ILMN_3306064	100.0138	20	3.333511	0.2467532
ILMN_3305597	97.3665	28	2.516924	0.4324675
ILMN_3231621	138.1953	22	5.400104	0
ILMN_3228269	97.75201	25	1.951108	0.4038961
ILMN_3299929	108.0979	33	3.247996	0.03246753
ILMN_1869390	99.45861	17	3.466994	0.2766234
ILMN_1897987	98.29699	22	2.397648	0.361039
ILMN_1896111	102.9285	24	3.154566	0.1246753
ILMN_1803979	106.6153	18	3.368784	0.04675325
ILMN_3305949	5513.985	29	196.988	0
ILMN_1838319	95.24358	20	3.086087	0.6207792
ILMN_3223966	116.956	18	3.304687	0.002597403
ILMN_3298993	120.4316	23	3.308879	0
ILMN_3300471	2313.352	24	72.84229	0
ILMN_1704014	205.9231	13	10.49439	0
ILMN_3235737	91.26722	11	2.680342	0.8961039
ILMN_1665285	91.3484	14	1.936059	0.8961039
ILMN_1745276	98.99795	20	3.23117	0.3077922
ILMN_3227026	99.67238	20	2.80565	0.2649351
ILMN_3299447	100.7552	13	2.568239	0.2038961
ILMN_1688790	87.58813	22	2.687415	0.9818182
ILMN_1728999	103.5269	22	3.504196	0.1090909
ILMN_1899628	94.29898	24	2.349302	0.6961039
ILMN_3229954	86.40226	21	1.876745	0.9922078
ILMN_3297912	86.94714	22	2.526276	0.9883117
ILMN_3241234	545.4026	23	21.41568	0
ILMN_3222462	103.2749	28	3.331324	0.1168831
ILMN_3222402	112.7258	19	3.496389	0.007792208
ILMN_3305772	107.5394	11	2.692952	0.04155844
ILMN_3235013	628.7102	11	29.96187	0
ILMN_3302476	95.34282	18	3.255753	0.6142857
ILMN_3221499	96.97591	23	2.685974	0.4727273
ILMN_3235074	98.38113	28	3.092042	0.3584416
ILMN_1707685	92.39075	23	3.633649	0.8285714
ILMN_3237656	1935.103	14	66.93346	0
ILMN_1662130	1570.471	31	52.33096	0
ILMN_3239514	96.49009	19	2.997707	0.5220779
ILMN_3238006	613.8773	16	23.23521	0
ILMN_3238048	1057.34	16	34.5848	0
ILMN_3238150	98.81635	19	2.980711	0.3220779
ILMN_1865078	96.91272	20	3.085307	0.4818182
ILMN_1655404	91.95458	24	2.059966	0.8584415
ILMN_1703840	100.0657	18	2.852578	0.2454545
ILMN_1663884	103.697	16	5.715191	0.1025974
ILMN_1729060	98.46244	28	3.229573	0.3506494
ILMN_1657443	99.35257	30	2.580597	0.2883117
ILMN_3220532	93.48898	24	2.06514	0.7454545
ILMN_3302522	98.58308	23	2.250178	0.3415585
ILMN_1692481	98.3614	24	3.079667	0.3597403
ILMN_1882764	122.6177	21	4.132092	0
ILMN_1700229	95.77791	26	2.28279	0.5805195
ILMN_3242833	100.0741	23	4.366119	0.2454545
ILMN_3224236	96.23067	26	2.792594	0.5389611
ILMN_3300802	99.42381	6	9.94289	0.2779221
ILMN_3243296	97.40226	24	2.69049	0.425974
ILMN_3248051	92.2626	24	2.231798	0.8389611
ILMN_3234116	464.247	30	20.05286	0
ILMN_3243943	97.0771	25	2.525774	0.4636364
ILMN_3248412	99.68677	14	5.185824	0.2636364
ILMN_3244130	93.3017	11	2.976601	0.7571428
ILMN_3246832	94.92196	10	7.733248	0.6454545
ILMN_3246970	100.6174	16	2.822978	0.2116883
ILMN_3241391	93.42359	22	4.065669	0.7480519
ILMN_3241690	95.83549	12	1.04285	0.5753247
ILMN_1661714	90.75502	19	2.00032	0.9142857
ILMN_1812198	91.78994	24	2.779359	0.8727273
ILMN_1710410	99.11726	21	3.574276	0.2974026
ILMN_3233753	103.7123	12	5.519073	0.1025974
ILMN_3228688	177.9973	25	6.530736	0
ILMN_1656139	102.8129	22	4.077418	0.1272727
ILMN_1704302	86.81435	11	2.435081	0.9883117
ILMN_1773002	96.03642	20	1.853783	0.5597402
ILMN_1715802	101.9856	22	3.143769	0.1545455
ILMN_1765734	100.143	25	2.719925	0.2441558
