Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_a.AVG_Signal	KHYG1_si308_a.Avg_NBEADS	KHYG1_si308_a.BEAD_STDERR	KHYG1_si308_a.Detection Pval
ILMN_1685713	102.1793	27	2.97999	0.2337662
ILMN_1748483	98.01131	21	2.945234	0.5454546
ILMN_1813280	98.76029	16	2.993341	0.4753247
ILMN_1679169	102.2325	14	4.442358	0.2311688
ILMN_1657715	104.4536	26	3.572713	0.125974
ILMN_1656182	102.5602	27	3.012882	0.2116883
ILMN_1757601	92.7991	9	5.972439	0.9272727
ILMN_1690970	183.9229	23	6.299615	0
ILMN_1724230	921.8582	19	36.54525	0
ILMN_1793148	102.8588	14	7.021162	0.2
ILMN_1705496	112.6824	28	3.345964	0.01818182
ILMN_1685125	102.2844	29	2.466595	0.2272727
ILMN_1797398	97.56754	27	2.389501	0.5779221
ILMN_1792532	105.3005	19	2.678999	0.0948052
ILMN_1789690	93.36654	23	2.536054	0.9025974
ILMN_1751146	95.53012	18	3.126429	0.7571428
ILMN_1687112	96.04781	14	3.512035	0.7064935
ILMN_3209845	93.29479	22	2.845796	0.9038961
ILMN_3286350	91.58373	19	2.501105	0.9675325
ILMN_1771861	451.7656	25	14.50718	0
ILMN_1663416	11866.75	18	255.1391	0
ILMN_1767929	108.614	21	3.151713	0.03636364
ILMN_1678318	94.09245	27	1.37334	0.8571429
ILMN_1719678	95.43232	22	1.532852	0.7636364
ILMN_1717264	101.3041	23	2.125509	0.3
ILMN_1665621	96.62549	28	2.353104	0.6675324
ILMN_1679371	99.34261	33	2.324218	0.4337662
ILMN_1679867	132.6372	24	3.284171	0.001298701
ILMN_1652745	96.74332	29	3.248206	0.6597403
ILMN_1676596	101.7367	26	2.268302	0.2675325
ILMN_1766894	95.93728	22	2.746431	0.7181818
ILMN_1686514	102.1753	19	2.230903	0.2350649
ILMN_1698519	96.3761	22	4.036055	0.6948052
ILMN_1652430	97.91445	16	2.264091	0.5532467
ILMN_1718352	111.6123	21	3.483785	0.01948052
ILMN_1721700	104.7023	23	4.485278	0.1168831
ILMN_1814909	97.16201	21	2.4331	0.612987
ILMN_1754535	101.3249	28	2.815728	0.2974026
ILMN_1695960	100.857	28	2.553697	0.3272727
ILMN_1658571	105.3807	20	2.659331	0.09090909
ILMN_1689604	101.2844	12	4.560041	0.3
ILMN_1752406	119.5206	15	5.987226	0.003896104
ILMN_1684166	103.7365	19	4.219257	0.1467533
ILMN_1659038	92.25449	21	2.065582	0.9441559
ILMN_1677124	101.0138	19	2.781271	0.3181818
ILMN_1724394	94.99512	22	2.503204	0.7961039
ILMN_1656401	94.99571	19	2.205145	0.7961039
ILMN_1808218	105.6967	18	3.908445	0.08571429
ILMN_1810431	102.2623	21	2.340031	0.2311688
ILMN_1800701	104.1918	19	3.374499	0.1311688
ILMN_3230646	106.5432	29	2.50688	0.07142857
ILMN_3199454	103.3039	26	3.335034	0.1714286
ILMN_1711965	103.8664	21	3.724561	0.1428571
ILMN_1736461	105.9887	16	4.333471	0.07922078
ILMN_1775236	101.8841	15	2.402705	0.2519481
ILMN_1801104	95.0136	20	2.189567	0.7961039
ILMN_1658631	97.47741	14	4.705337	0.5896104
ILMN_1677732	101.2159	26	2.638992	0.3012987
ILMN_1712886	131.4026	13	10.12762	0.001298701
ILMN_1696027	310.4054	17	13.23504	0
ILMN_1789086	99.08334	20	2.35894	0.4532467
ILMN_1656772	100.251	13	3.165459	0.361039
ILMN_1768072	103.8105	26	3.409143	0.1454545
ILMN_1678325	98.50942	19	2.337276	0.4974026
ILMN_3201157	97.35133	21	3.754199	0.6
ILMN_1665086	89.97357	18	2.430383	0.9896104
ILMN_1704627	101.4662	20	3.107378	0.2844156
ILMN_2042305	113.5054	17	3.871893	0.01298701
ILMN_1770818	101.9739	21	2.857992	0.2493507
ILMN_1709615	97.43852	22	3.220395	0.5961039
ILMN_1776386	97.03096	14	4.34505	0.625974
ILMN_1653286	91.1003	31	2.264659	0.9766234
ILMN_3281128	94.70821	21	3.238677	0.8233766
ILMN_3204619	95.71784	25	2.715192	0.7376623
ILMN_1740644	95.76089	27	2.401167	0.7350649
ILMN_1758678	103.4548	22	2.75551	0.1675325
ILMN_1762995	96.94093	21	3.956568	0.6337662
ILMN_1749716	102.1277	25	3.388665	0.238961
ILMN_1789924	96.99265	37	2.591037	0.6298701
ILMN_1670716	100.5304	17	2.52507	0.3454545
ILMN_1685409	96.49431	20	3.916831	0.6766234
ILMN_3283155	7912.939	18	248.2461	0
ILMN_1778291	100.9068	33	2.70881	0.325974
ILMN_1653437	99.90401	23	2.444461	0.3974026
ILMN_1681996	105.1928	17	4.825559	0.0961039
ILMN_1697006	130.1554	23	3.698911	0.001298701
ILMN_2200799	100.5729	23	3.038049	0.3402597
ILMN_1765686	99.47348	19	3.444209	0.425974
ILMN_1661853	95.60564	21	1.96107	0.7519481
ILMN_1667650	105.1012	25	2.025167	0.0987013
ILMN_1680799	97.92155	15	4.146884	0.5532467
ILMN_3292082	128.4834	27	2.88971	0.001298701
ILMN_3215569	99.21666	25	3.410004	0.4428571
ILMN_1673397	111.8866	24	2.761043	0.01948052
ILMN_1786545	104.5476	18	3.08431	0.1220779
ILMN_1759698	96.88255	20	2.864361	0.6428571
ILMN_1790984	98.62379	24	1.836563	0.4896104
ILMN_1702620	92.84445	29	2.405467	0.9246753
ILMN_1737297	127.8374	23	5.862135	0.001298701
ILMN_1675281	100.3793	18	2.722728	0.3519481
ILMN_1793460	100.8642	27	3.033041	0.3272727
ILMN_1679631	96.70786	18	3.408407	0.6610389
ILMN_1669443	101.9721	25	2.700294	0.2493507
ILMN_1677320	102.0091	20	3.088644	0.2480519
ILMN_1745214	108.2146	20	3.38795	0.04675325
ILMN_1811866	145.8365	24	6.041682	0
ILMN_1785455	97.74136	16	3.547281	0.5688311
ILMN_1677959	98.08698	21	2.930977	0.5363637
ILMN_1686925	98.01299	14	3.86015	0.5454546
ILMN_1756407	103.0464	18	4.58364	0.1883117
ILMN_1786382	105.3047	28	2.225116	0.0948052
ILMN_1728798	93.19241	13	2.108498	0.9090909
ILMN_1773175	110.7428	36	3.043652	0.02077922
ILMN_1674953	109.6288	28	3.438543	0.02467532
ILMN_1764226	97.70602	19	2.361399	0.5714286
ILMN_3246497	96.95123	23	2.280237	0.6324675
ILMN_1666315	94.02923	17	3.145557	0.8597403
ILMN_1727365	97.08581	30	2.525097	0.6220779
ILMN_1690846	106.6318	24	3.065973	0.07012987
ILMN_3244550	87.41878	18	2.25152	0.9987013
ILMN_1790411	101.0878	33	2.423687	0.3116883
ILMN_1664228	98.48682	17	2.767429	0.5025974
ILMN_1700453	103.6349	28	3.201304	0.1532468
ILMN_1735957	113.8521	21	3.569026	0.01038961
ILMN_1814575	94.90581	17	3.082132	0.8038961
ILMN_1796758	97.29811	15	3.377347	0.6051948
ILMN_1764886	98.84273	21	3.517145	0.474026
ILMN_1776659	103.8913	17	3.816762	0.1402597
ILMN_1701521	93.91549	21	2.774579	0.8636364
ILMN_1744754	97.04579	21	6.031107	0.6246753
ILMN_1780923	102.8166	21	2.733378	0.2
ILMN_1777901	99.01855	23	2.608248	0.4571429
ILMN_1789957	98.39729	24	2.0928	0.5064935
ILMN_3248595	102.8243	28	2.354364	0.2
ILMN_1757084	127.7031	25	3.783414	0.001298701
ILMN_3278572	93.69534	25	2.939153	0.8753247
ILMN_3202093	113.8802	21	4.310485	0.01038961
ILMN_1671202	102.5805	15	2.988408	0.2103896
ILMN_1722012	106.4945	20	3.446967	0.07142857
ILMN_1773958	94.52866	16	2.916436	0.8311688
ILMN_1653865	109.921	32	3.888512	0.02207792
ILMN_2152028	99.76952	20	4.251175	0.4051948
ILMN_1713320	90.3948	19	1.78615	0.9831169
ILMN_1664254	96.73758	17	3.908948	0.6610389
ILMN_3286312	114.7667	24	3.256221	0.007792208
ILMN_3209806	98.84537	18	3.318856	0.474026
ILMN_1672000	94.05065	17	2.878115	0.8584415
ILMN_1678280	101.2498	29	2.676886	0.3
ILMN_1652297	101.405	18	2.864065	0.2909091
ILMN_1712405	114.0268	19	3.61714	0.009090909
ILMN_3276971	121.7644	25	4.726609	0.002597403
ILMN_3200492	93.57416	23	2.894562	0.8857143
ILMN_1668615	99.19965	26	2.533905	0.4454545
ILMN_1767318	95.56667	25	2.922992	0.7545455
ILMN_1672428	97.76807	29	2.666457	0.5662338
ILMN_1794711	110.58	18	3.158893	0.02077922
ILMN_1738032	102.0741	30	2.588776	0.2402597
ILMN_1725872	101.0516	11	0.8395413	0.3142857
ILMN_1757072	732.3569	21	29.01059	0
ILMN_1774242	95.68088	22	2.69471	0.7415584
ILMN_1810900	98.19244	23	2.25096	0.5272727
ILMN_1779032	163.7647	22	7.200439	0
ILMN_1666024	109.6456	22	3.502956	0.02467532
ILMN_1808185	93.79836	20	3.024591	0.8727273
ILMN_1664379	97.33754	27	2.451665	0.6
ILMN_1663935	99.57324	23	3.813365	0.4233766
ILMN_1712325	99.25468	18	2.761312	0.4376623
ILMN_3292320	193.2106	27	6.596701	0
ILMN_3212461	91.52575	17	2.581028	0.9675325
ILMN_1693286	100.2442	14	3.976698	0.3623376
ILMN_1796419	101.754	13	4.556272	0.2649351
ILMN_1667001	95.19527	16	3.256404	0.7818182
ILMN_1693223	101.5819	32	2.880998	0.2805195
ILMN_1654641	95.0925	18	1.734452	0.7909091
ILMN_1710112	99.15124	22	2.364539	0.4506494
ILMN_1652319	103.1676	22	2.419818	0.1831169
ILMN_1666970	96.11423	11	3.389866	0.7051948
ILMN_1665365	97.09531	24	1.574807	0.6207792
ILMN_1702772	102.6505	26	3.517757	0.2064935
ILMN_1652611	98.1375	19	3.157036	0.5311688
ILMN_1700367	103.5237	23	2.945963	0.1623377
ILMN_3274226	100.2347	25	2.580642	0.3623376
ILMN_3201556	101.7212	20	3.37288	0.2675325
ILMN_1810082	95.38879	12	2.542419	0.7675325
ILMN_3216275	98.28933	23	2.95121	0.5155844
ILMN_3289963	95.12363	29	2.147313	0.7896104
ILMN_1656176	104.6838	25	2.706127	0.1168831
ILMN_1668114	99.99571	17	2.751159	0.3883117
ILMN_1810567	92.5948	12	2.597313	0.9324675
ILMN_1679060	101.6264	24	3.002584	0.2766234
ILMN_1676011	94.62158	18	3.383432	0.8285714
ILMN_1750212	100.5501	16	4.043602	0.3454545
ILMN_1683460	98.87967	19	2.693235	0.4727273
ILMN_1667532	97.00225	26	2.958142	0.6285715
ILMN_3275771	153.8285	20	3.874968	0
ILMN_1657914	100.3006	23	2.774098	0.3571429
ILMN_1812043	104.4576	22	3.132593	0.125974
ILMN_1672205	95.93018	23	2.908365	0.7181818
ILMN_1711599	107.2787	22	3.032428	0.06233766
ILMN_1705329	96.09487	27	3.290622	0.7064935
ILMN_1653314	99.46922	25	1.983651	0.425974
ILMN_1658491	92.91643	32	3.044203	0.9233766
ILMN_1688380	101.0099	26	2.705674	0.3181818
ILMN_1662473	98.96114	16	3.792682	0.4662338
ILMN_3201658	181.6311	15	4.124603	0
ILMN_3278137	117.557	18	4.021859	0.005194805
ILMN_1759913	99.29383	18	3.129286	0.4363636
ILMN_1767404	93.46728	17	2.761673	0.8909091
ILMN_3200921	979.9929	18	37.78595	0
ILMN_3279712	652.7982	22	22.64888	0
ILMN_1654226	98.86172	30	2.81867	0.474026
ILMN_1779615	93.70657	25	2.843835	0.8753247
ILMN_1758259	103.0206	23	3.103538	0.1896104
ILMN_1652685	99.18684	28	3.048047	0.4467532
ILMN_1676613	99.39158	22	3.188818	0.4285714
ILMN_1662143	101.7137	20	4.678702	0.2688312
ILMN_1709910	97.93328	22	2.989322	0.5532467
ILMN_1664597	97.66109	20	3.494727	0.574026
ILMN_1693001	99.86056	21	2.294192	0.4012987
ILMN_1694382	102.9203	18	3.370988	0.1974026
ILMN_1676335	93.43613	22	2.500514	0.8922078
ILMN_1729689	101.9502	14	2.741354	0.2493507
ILMN_1784597	97.92035	29	2.820258	0.5532467
ILMN_3239000	106.3418	34	3.175062	0.07402597
ILMN_1665574	101.1192	24	3.690841	0.3090909
ILMN_1805747	100.3748	17	2.9375	0.3519481
ILMN_2136989	102.0277	19	3.043108	0.2480519
ILMN_3206537	97.7048	17	3.528329	0.5714286
ILMN_1799414	94.04193	18	1.275736	0.8597403
ILMN_1721479	96.38989	15	1.974785	0.6909091
ILMN_1652206	93.32024	26	1.977913	0.9038961
ILMN_1700394	99.66009	21	4.696515	0.4168831
ILMN_1685399	91.94311	26	2.254472	0.9532468
ILMN_3294016	109.7389	27	3.15552	0.02337662
ILMN_3235588	104.7401	24	3.578063	0.1142857
ILMN_1661610	100.0177	18	2.442287	0.3844156
ILMN_1767810	101.2038	18	3.282836	0.3025974
ILMN_1677372	104.1804	19	3.421003	0.1311688
ILMN_1808499	100.3593	20	2.524306	0.3545454
ILMN_1771735	109.1253	19	5.27366	0.02727273
ILMN_1682335	105.1046	33	2.98478	0.0987013
ILMN_1681730	103.9891	24	3.747316	0.1376623
ILMN_1661292	108.0182	28	4.338429	0.05194805
ILMN_1755019	91.41241	13	3.599518	0.9701298
ILMN_1669193	96.58336	19	2.465561	0.6714286
ILMN_1680051	109.6273	19	6.665289	0.02467532
ILMN_1655479	106.2899	20	6.506042	0.07532468
ILMN_3237209	150.3182	29	4.037559	0
ILMN_1658983	99.72779	17	1.534697	0.4051948
ILMN_1793239	97.06882	25	2.625783	0.6220779
ILMN_1769860	98.07081	26	2.396998	0.5389611
ILMN_1661013	97.74487	26	2.72466	0.5675325
ILMN_1689970	95.74474	34	2.146829	0.7376623
ILMN_1690247	104.5826	22	4.812491	0.1220779
ILMN_1760595	110.2471	18	4.598665	0.02207792
ILMN_1702831	102.0118	15	3.609552	0.2480519
ILMN_1796206	101.5849	22	1.658159	0.2792208
ILMN_1682939	95.24822	26	3.241694	0.7805195
ILMN_1711114	99.00157	23	5.152036	0.4610389
ILMN_1700855	99.71886	20	3.241328	0.4064935
ILMN_1671780	104.5502	17	4.776087	0.1220779
ILMN_1660208	100.2321	22	3.969922	0.3623376
ILMN_1799207	113.2554	31	2.97699	0.01298701
ILMN_1773659	101.2355	22	3.563741	0.3012987
ILMN_1723373	105.5315	16	7.288275	0.08961039
ILMN_1676840	93.49164	19	2.255871	0.887013
ILMN_1729591	95.9604	8	4.161567	0.7168831
ILMN_1717869	107.1779	25	2.78793	0.06623377
ILMN_1658608	103.7813	24	3.440414	0.1467533
ILMN_1777248	94.4473	19	2.273442	0.8376623
ILMN_1712137	97.21393	19	2.7573	0.6116883
ILMN_1670312	98.08607	23	3.519199	0.5363637
ILMN_1684208	103.5663	27	3.210878	0.1558442
ILMN_1654922	91.01372	20	2.334471	0.9766234
ILMN_1659421	97.77458	23	3.899166	0.5662338
ILMN_1726701	105.9195	20	3.46935	0.08051948
ILMN_1742269	122.3448	15	4.12509	0.002597403
ILMN_1658200	96.55139	21	3.765721	0.674026
ILMN_2096861	100.5346	28	3.024502	0.3454545
ILMN_1651507	108.8217	20	1.52551	0.03376623
ILMN_1686274	94.54398	24	2.727334	0.8311688
ILMN_1795077	97.77892	16	3.601685	0.5662338
ILMN_3285410	221.393	22	7.918142	0
ILMN_3208229	198.0958	12	11.5826	0
ILMN_1756686	103.3496	27	2.140051	0.1701299
ILMN_3281599	6982.196	19	182.306	0
ILMN_1718240	98.26856	28	2.662835	0.5168831
ILMN_1684818	101.4767	13	4.56793	0.2844156
ILMN_1692263	103.9557	20	3.067585	0.138961
ILMN_1702278	98.46672	14	3.008673	0.5025974
ILMN_1793287	705.5484	10	17.94807	0
ILMN_1655244	318.5835	19	10.21684	0
ILMN_1668976	105.0118	13	4.493262	0.1038961
ILMN_1678411	94.14154	29	1.869656	0.8545455
ILMN_1813694	104.3882	15	5.376515	0.1272727
ILMN_1695251	92.91068	26	2.978823	0.9233766
ILMN_1691069	98.8863	19	2.3727	0.4714286
ILMN_1755489	97.95661	22	2.777838	0.5519481
ILMN_1701020	94.33134	12	4.08507	0.8467532
ILMN_1709768	101.7753	11	3.221906	0.2623377
ILMN_1778505	133.0599	27	4.356596	0
ILMN_1668554	98.46761	26	2.729002	0.5025974
ILMN_1765640	97.31717	27	1.754972	0.6038961
ILMN_1695026	98.37153	31	3.026635	0.5077922
ILMN_1716431	99.38755	28	2.579522	0.4285714
ILMN_1658647	95.77562	15	3.098002	0.7337663
ILMN_1778128	100.2961	19	2.709126	0.3571429
ILMN_1752798	102.7646	22	3.891	0.2
ILMN_1666935	95.71056	20	2.745503	0.7376623
ILMN_1697157	103.2905	36	2.793967	0.1714286
ILMN_1740331	100.7435	25	2.800065	0.3298701
ILMN_1690689	104.448	15	1.976951	0.1272727
ILMN_1777017	101.2443	17	1.723506	0.3
ILMN_3279960	175.7315	20	5.445514	0
ILMN_1674992	93.57226	22	3.016302	0.8857143
ILMN_1802358	101.4141	18	4.412271	0.2896104
ILMN_1656530	95.21854	25	3.134419	0.7805195
ILMN_1809870	99.4435	18	3.765898	0.4272727
ILMN_1769301	103.2167	19	4.213297	0.1831169
ILMN_3246199	93.5248	19	3.261051	0.8857143
ILMN_1654973	99.32706	16	3.176093	0.4350649
ILMN_1662271	93.01084	19	3.464662	0.9194805
ILMN_1676941	96.16313	18	2.525453	0.7038961
ILMN_3284296	101.2085	19	3.057876	0.3025974
ILMN_3217262	121.0823	28	3.71226	0.002597403
ILMN_1668359	104.4107	18	2.997097	0.1272727
ILMN_1749776	100.6996	20	3.522922	0.3311688
ILMN_1799137	99.50206	19	3.166508	0.425974
ILMN_1678895	92.92181	19	2.463995	0.9233766
ILMN_1695034	1825.863	13	109.1804	0
ILMN_1810678	94.64202	22	2.454965	0.8272727
ILMN_1651221	100.814	14	3.772972	0.3285714
ILMN_1810457	99.32217	27	3.280002	0.4363636
ILMN_3237785	97.23254	25	1.877845	0.6103896
ILMN_3289352	1484.458	22	42.46577	0
ILMN_1673214	106.1744	19	5.456717	0.07792208
ILMN_1666418	98.02345	25	2.996161	0.5441558
ILMN_1658621	100.215	36	2.622424	0.3636364
ILMN_1686786	97.14371	25	2.523179	0.6155844
ILMN_3241563	108.527	17	3.390072	0.03896104
ILMN_1654663	104.4547	15	2.938076	0.125974
ILMN_1740282	97.86408	22	3.598838	0.5558441
ILMN_1732806	93.84221	15	3.445969	0.8727273
ILMN_1689040	93.6519	22	1.991374	0.8805195
ILMN_1688246	98.47259	24	1.964659	0.5025974
ILMN_1683886	104.2217	13	2.756312	0.1311688
ILMN_1733936	106.6596	18	4.325189	0.06753246
ILMN_1670058	104.3714	21	2.967113	0.1272727
ILMN_1724368	97.79372	23	2.463406	0.5623376
ILMN_1812100	105.5104	13	4.897078	0.08961039
ILMN_1678555	92.19727	26	2.427764	0.9467533
ILMN_1814186	95.89845	12	3.843277	0.7207792
ILMN_1807362	93.0628	21	2.549583	0.9181818
ILMN_1674837	99.05688	23	3.13079	0.4532467
ILMN_1690792	98.4652	29	1.87541	0.5025974
ILMN_1660836	94.76597	22	2.513472	0.8207792
ILMN_1672604	102.2765	13	4.117186	0.2285714
ILMN_1911374	95.14152	23	2.04578	0.787013
ILMN_1775568	88.97129	17	2.741181	0.9961039
ILMN_1654056	103.021	23	3.745547	0.1896104
ILMN_1713838	109.3334	21	5.145321	0.02467532
ILMN_1668891	106.0969	19	4.647011	0.07792208
ILMN_3291986	13088.91	32	346.1478	0
ILMN_1658495	97.17778	18	2.347232	0.612987
ILMN_1701077	160.9051	16	6.683371	0
ILMN_1703077	105.8913	18	4.539896	0.08181818
ILMN_1711466	111.2023	20	3.655082	0.01948052
ILMN_1792053	94.50773	26	2.354052	0.8337662
ILMN_3204533	94.83274	20	2.79865	0.812987
ILMN_3281039	292.2668	23	13.09617	0
ILMN_1749586	98.39944	23	3.04808	0.5064935
ILMN_1653394	97.33531	21	2.344319	0.6
ILMN_1674190	93.20892	14	2.666108	0.9064935
ILMN_1703425	94.27014	17	3.144955	0.8506494
ILMN_1669057	105.6184	14	3.885631	0.08831169
ILMN_1693509	104.7468	15	5.291622	0.1142857
ILMN_3231203	100.9974	30	2.344082	0.3194805
ILMN_1797794	107.371	25	4.035952	0.06233766
ILMN_1688976	98.25251	20	2.663495	0.5220779
ILMN_1653039	424.9566	27	12.21414	0
ILMN_3203765	107.62	19	3.970112	0.05844156
ILMN_3280269	105.2154	18	4.581099	0.0961039
ILMN_1698909	103.3271	25	2.64764	0.1714286
ILMN_1703052	97.44572	19	2.416393	0.5948052
ILMN_1806599	98.55398	20	4.941667	0.4935065
ILMN_1785281	102.6062	30	2.297527	0.2090909
ILMN_1750368	136.9128	9	4.326969	0
ILMN_1668771	102.1423	18	5.001756	0.2363636
ILMN_1782178	156.0144	19	4.853143	0
ILMN_1653660	101.0329	22	2.616276	0.3168831
ILMN_2049343	4059.309	22	126.1962	0
ILMN_1804517	98.04985	25	3.060505	0.5415584
ILMN_1669543	94.53336	15	2.906248	0.8311688
ILMN_1726723	101.0133	21	2.719679	0.3181818
ILMN_1775293	108.2054	18	3.299599	0.04675325
ILMN_3287239	122.0987	24	3.81693	0.002597403
ILMN_3210741	846.9791	32	22.79546	0
ILMN_1667110	110.4872	17	5.659554	0.02077922
ILMN_1653150	94.41548	15	3.65519	0.8376623
ILMN_1714399	109.1405	19	3.942217	0.02727273
ILMN_1679085	98.33179	28	2.851997	0.5090909
ILMN_1661598	107.4277	16	3.188429	0.06233766
ILMN_1736490	93.28022	21	3.604715	0.9038961
ILMN_1698304	120.1981	25	4.083771	0.002597403
ILMN_1808485	94.16158	29	2.075868	0.8545455
ILMN_3293146	1942.901	21	70.61565	0
ILMN_1658375	98.65646	20	3.069413	0.4883117
ILMN_1691262	97.67438	25	3.333667	0.574026
ILMN_2079322	97.02798	23	1.643752	0.625974
ILMN_1746369	106.9464	21	2.182801	0.06623377
ILMN_1703475	122.2456	25	3.638681	0.002597403
ILMN_1659493	102.5309	20	3.509948	0.2142857
ILMN_1671169	96.20963	20	2.27573	0.6987013
ILMN_1655710	2496.02	14	201.0469	0
ILMN_1702586	96.78558	18	3.267377	0.6558442
ILMN_1690568	99.89771	22	2.96752	0.3987013
ILMN_1738931	98.72952	23	3.236804	0.4792208
ILMN_1739042	105.3489	21	3.112648	0.09220779
ILMN_1744775	97.66525	25	2.503035	0.574026
ILMN_3205395	96.67357	27	1.970909	0.6636364
ILMN_1784711	97.09473	21	3.654402	0.6207792
ILMN_1763003	90.10564	15	2.961679	0.9896104
ILMN_1745542	97.88337	26	3.389258	0.5545455
ILMN_1724295	611.4921	15	28.83087	0
ILMN_1690616	94.11883	17	2.837845	0.8558441
ILMN_1804470	104.4088	20	3.25709	0.1272727
ILMN_1729644	111.1998	11	7.984431	0.01948052
ILMN_1662823	90.73021	16	1.787598	0.9818182
ILMN_1813658	104.1639	17	5.207874	0.1311688
ILMN_1719072	140.312	25	2.766588	0
ILMN_1687202	116.2167	21	4.521534	0.006493506
ILMN_3199787	99.95237	22	2.909135	0.3909091
ILMN_3200565	106.7878	23	2.695184	0.06753246
ILMN_3290172	90.30872	22	2.329654	0.9857143
ILMN_1713427	98.57024	19	2.545205	0.4922078
ILMN_1697292	103.6899	27	3.376833	0.1506494
ILMN_1743078	750.3805	23	16.1717	0
ILMN_1696263	97.63109	21	3.256141	0.574026
ILMN_1675894	119.8682	17	4.830437	0.003896104
ILMN_1720180	97.43874	19	2.67205	0.5961039
ILMN_1746716	229.5715	17	7.808646	0
ILMN_1806703	104.4296	20	3.559689	0.1272727
ILMN_1651396	100.9449	23	4.265021	0.3220779
ILMN_1770934	109.8312	20	5.558378	0.02207792
ILMN_1735127	103.6487	27	4.059876	0.1532468
ILMN_1717232	99.45528	13	6.370568	0.425974
ILMN_1728925	102.1233	22	2.667825	0.2402597
ILMN_1699661	101.0613	22	3.532146	0.3142857
ILMN_1691149	99.90217	22	3.344464	0.3974026
ILMN_1727398	98.78581	23	4.076847	0.474026
ILMN_1688996	103.6328	22	3.184998	0.1532468
ILMN_1735758	105.6968	22	3.397074	0.08571429
ILMN_1651641	101.8303	24	3.436289	0.2545455
ILMN_1689837	97.91684	24	2.477971	0.5532467
ILMN_1682505	92.4001	22	2.250421	0.938961
ILMN_1805972	97.3147	17	2.344951	0.6038961
ILMN_1800385	102.0168	21	4.397345	0.2480519
ILMN_1789543	89.83406	18	2.153014	0.9896104
ILMN_1754310	102.363	14	2.994802	0.2233766
ILMN_1742381	87.6816	21	3.239756	0.9987013
ILMN_1661676	98.79332	20	2.250027	0.474026
ILMN_1728564	89.1055	22	1.717127	0.9948052
ILMN_1656379	95.90742	22	3.153549	0.7207792
ILMN_1813339	94.84885	19	3.128886	0.8103896
ILMN_1692045	101.0127	28	3.493581	0.3181818
ILMN_1661040	92.76115	18	1.93125	0.9272727
ILMN_1665535	103.6897	27	2.666742	0.1506494
ILMN_1701806	98.23746	21	3.327879	0.5220779
ILMN_1814820	100.9288	27	2.894413	0.3220779
ILMN_1748052	91.17676	22	2.391568	0.9766234
ILMN_1690627	95.4175	21	2.593002	0.7662337
ILMN_1804772	98.49014	21	1.997189	0.5025974
ILMN_3212921	96.20788	16	2.71038	0.6987013
ILMN_1652254	97.33772	14	3.548054	0.6
ILMN_1747325	106.5699	21	3.135127	0.07142857
ILMN_1804011	102.7545	17	3.568831	0.2
ILMN_1752660	92.54779	24	2.229539	0.9350649
ILMN_1804223	94.59837	20	2.629179	0.8298701
ILMN_1802459	98.72575	15	2.499836	0.4792208
ILMN_1714400	96.96786	18	5.107469	0.6311688
ILMN_1717478	90.10659	24	2.811403	0.9896104
ILMN_1656052	100.4841	26	3.526766	0.3467532
ILMN_1706068	97.08953	20	2.302941	0.6207792
ILMN_1663273	96.35239	27	2.335765	0.6974026
ILMN_1791282	106.1153	23	4.232669	0.07792208
ILMN_1708646	103.7351	13	3.932664	0.1467533
ILMN_1669848	102.5629	27	2.259743	0.2116883
ILMN_1779858	93.70814	22	2.559466	0.8753247
ILMN_3275056	92.95708	22	3.174479	0.9220779
ILMN_3198581	95.60883	28	1.272329	0.7519481
ILMN_1800436	103.3556	25	2.682146	0.1701299
ILMN_1660280	95.03008	15	2.938317	0.7948052
ILMN_3294175	121.4914	31	3.243216	0.002597403
ILMN_1809783	95.07493	17	2.536476	0.7909091
ILMN_3278995	556.4394	24	15.34624	0
ILMN_3202519	99.32948	23	2.578319	0.4350649
ILMN_1661783	102.7401	19	3.741322	0.2025974
ILMN_1748666	99.18371	29	2.096548	0.4467532
ILMN_1669133	98.39747	24	2.391834	0.5064935
ILMN_1747380	99.6834	16	2.997123	0.4116883
ILMN_1712428	97.55841	17	1.635395	0.5805195
ILMN_1789109	121.3059	27	2.957731	0.002597403
ILMN_1656600	94.54371	18	3.609231	0.8311688
ILMN_3248621	101.0011	18	3.111039	0.3194805
ILMN_1670005	94.31925	17	2.370024	0.8493506
ILMN_1652808	97.49435	26	3.149699	0.587013
ILMN_1693426	96.55818	29	3.220332	0.674026
ILMN_1743362	103.6881	22	3.084993	0.1506494
ILMN_1797942	97.35715	18	3.16101	0.5987013
ILMN_1723774	101.9149	21	1.399896	0.2493507
ILMN_1662988	100.6331	21	3.389464	0.3350649
ILMN_1656883	271.9459	18	6.736946	0
ILMN_1760033	96.40856	23	2.202416	0.6896104
ILMN_1652242	104.8918	16	3.290809	0.1064935
ILMN_1689131	101.9306	33	2.392832	0.2493507
ILMN_1811222	109.3932	28	3.641565	0.02467532
ILMN_1740878	96.70981	21	2.516767	0.6610389
ILMN_3206242	92.66658	23	2.408907	0.9272727
ILMN_3231415	100.7649	24	2.870645	0.3298701
