Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_a.AVG_Signal	KHYG1_ctrl_a.Avg_NBEADS	KHYG1_ctrl_a.BEAD_STDERR	KHYG1_ctrl_a.Detection Pval
ILMN_1697024	339.7304	15	14.56355	0
ILMN_1763002	94.05888	14	2.511358	0.6207792
ILMN_1801864	565.1795	29	26.76294	0
ILMN_1695288	99.42579	13	5.299849	0.1987013
ILMN_3302233	95.13664	25	2.703711	0.5246753
ILMN_3224846	94.2236	25	2.813259	0.6
ILMN_3304941	95.38395	30	3.397541	0.5038961
ILMN_3228057	95.76659	23	2.921073	0.4714286
ILMN_3301572	96.25346	27	2.127868	0.425974
ILMN_3236982	99.41776	24	3.023576	0.2
ILMN_1675746	97.73046	25	2.652893	0.3025974
ILMN_3243278	97.65071	20	2.971514	0.3077922
ILMN_1799189	96.72177	17	2.804963	0.3805195
ILMN_3224939	99.22203	16	3.409316	0.2103896
ILMN_3299702	100.7802	24	3.446012	0.1441558
ILMN_1651610	100.5673	21	2.178638	0.151948
ILMN_1689327	5935.809	22	282.086	0
ILMN_3223197	103.5747	22	2.439799	0.06493507
ILMN_3297679	108.1513	16	4.198408	0.03116883
ILMN_1750601	100.1034	19	3.56158	0.1727273
ILMN_3297965	95.88921	22	3.471752	0.4584416
ILMN_3229781	96.89078	30	2.615576	0.3701299
ILMN_3236004	101.2869	18	4.40976	0.1272727
ILMN_1910660	94.67442	25	3.152562	0.5571429
ILMN_3220952	86.4633	21	1.790974	0.9909091
ILMN_3230521	89.38733	24	2.518157	0.938961
ILMN_3305933	98.81188	22	2.40578	0.2350649
ILMN_1909473	92.25673	20	2.731313	0.7792208
ILMN_1731134	107.7014	26	3.679667	0.03116883
ILMN_1827283	134.8056	21	4.564811	0
ILMN_1769220	93.6049	20	3.133843	0.6571429
ILMN_1697788	93.33601	27	2.97125	0.6792208
ILMN_1748767	2603.281	23	100.2262	0
ILMN_3247132	94.7478	24	3.152129	0.5519481
ILMN_1747771	793.6018	22	35.86908	0
ILMN_1679450	385.9437	24	24.58885	0
ILMN_3241462	11202.36	26	275.4739	0
ILMN_3246319	98.43153	27	2.215277	0.2506494
ILMN_1653807	91.93234	22	3.077782	0.8012987
ILMN_3246457	98.47027	16	2.625905	0.2480519
ILMN_1711685	92.5123	16	3.357982	0.7558442
ILMN_1857968	83.06746	7	4.174086	0.9987013
ILMN_1789187	107.6908	18	4.095389	0.03116883
ILMN_3244358	94.46298	25	2.567074	0.5792208
ILMN_1663129	96.34986	11	4.012383	0.4155844
ILMN_1719344	195.4911	23	7.542633	0
ILMN_3248685	94.97832	20	2.652689	0.5285714
ILMN_1720695	98.91924	22	3.367722	0.2285714
ILMN_3221821	94.11772	23	3.024863	0.6168831
ILMN_3298355	98.52086	25	2.908554	0.2467532
ILMN_1910645	107.6769	24	3.14418	0.03116883
ILMN_3229515	95.68408	18	2.633584	0.4792208
ILMN_3225712	97.45987	20	2.3728	0.3233766
ILMN_3299642	93.84784	17	1.317807	0.635065
ILMN_1806683	93.86952	26	2.418673	0.6324675
ILMN_1833415	105.2862	18	3.223608	0.04675325
ILMN_3301343	103.0425	24	3.445195	0.07662338
ILMN_3230180	89.89011	19	3.268021	0.9220779
ILMN_3306852	92.30251	22	3.133835	0.7766234
ILMN_3224825	92.36364	27	2.403937	0.7727273
ILMN_1707386	99.68423	25	3.289036	0.187013
ILMN_1662667	94.69106	16	2.059578	0.5532467
ILMN_3238486	91.78848	30	2.135568	0.8051948
ILMN_1903086	94.41679	25	2.188041	0.5831169
ILMN_1670625	92.12586	14	2.526312	0.7857143
ILMN_1658697	92.07257	23	2.410593	0.7896104
ILMN_3301715	94.35279	16	3.155941	0.5857143
ILMN_3225134	99.77817	21	3.05965	0.1805195
ILMN_3304421	98.11408	25	2.69057	0.274026
ILMN_3223854	100.7704	25	3.290695	0.1441558
ILMN_3229128	100.3904	11	2.580797	0.1636364
ILMN_3232796	94.54624	25	3.583458	0.5753247
ILMN_3302499	432.7715	25	16.92193	0
ILMN_3225908	96.57146	25	2.352475	0.4012987
ILMN_3224999	93.54308	23	2.51735	0.6636364
ILMN_3301585	230.8996	26	9.481926	0
ILMN_1680774	109.4452	20	3.594638	0.01428571
ILMN_1654313	156.2937	18	5.203419	0
ILMN_1659752	110.8215	25	3.233306	0.01168831
ILMN_1732278	116.8334	24	3.089839	0.001298701
ILMN_1888644	92.38815	26	2.485806	0.7701299
ILMN_1874814	98.94941	23	3.265332	0.2272727
ILMN_1716693	106.3789	21	4.066564	0.03766234
ILMN_1777499	94.93663	15	2.672181	0.5337662
ILMN_1661021	95.93349	25	2.144937	0.4545455
ILMN_1712230	99.90814	17	2.784646	0.1779221
ILMN_3297115	99.82748	19	3.241251	0.1779221
ILMN_3304149	91.41145	12	4.230053	0.8285714
ILMN_1862043	95.85995	27	2.581321	0.4584416
ILMN_1808591	2276.571	18	104.1791	0
ILMN_1872318	91.49475	32	1.991666	0.8207792
ILMN_1839962	173.7068	18	5.989301	0
ILMN_3249394	100.2077	23	2.95899	0.1727273
ILMN_3224992	100.5784	16	2.272658	0.151948
ILMN_3301576	96.43555	21	1.543431	0.4103896
ILMN_3235439	95.63071	30	2.844851	0.4844156
ILMN_1738671	93.46659	28	2.688911	0.6675324
ILMN_1680437	4522.465	27	189.4631	0
ILMN_1716298	100.7929	28	3.283148	0.1441558
ILMN_1734348	93.59421	23	2.827275	0.6584415
ILMN_3225648	97.64307	17	3.71518	0.3077922
ILMN_3225649	113.1089	25	4.399361	0.005194805
ILMN_3227210	94.11286	19	2.325793	0.6168831
ILMN_1676050	96.78013	17	3.02518	0.3779221
ILMN_1656123	87.06692	21	1.972731	0.9831169
ILMN_1654430	96.55769	20	4.550991	0.4025974
ILMN_1900154	98.37476	11	1.25088	0.2584416
ILMN_1800103	112.6981	16	3.001193	0.005194805
ILMN_1653185	105.3586	21	2.946251	0.04675325
ILMN_1877620	97.11359	24	2.390343	0.3545454
ILMN_3234950	94.49387	22	3.166553	0.5792208
ILMN_3245287	110.1287	21	4.734097	0.01168831
ILMN_1850130	100.9005	22	2.10322	0.1363636
ILMN_3231601	97.49696	19	3.921039	0.3194805
ILMN_3300226	92.18903	21	2.195902	0.7831169
ILMN_3301698	97.53487	24	3.664167	0.3168831
ILMN_1663988	88.17553	22	2.155474	0.9688312
ILMN_3229446	136.1771	29	5.028789	0
ILMN_3297779	95.54046	13	3.915818	0.4896104
ILMN_1785756	1148.293	26	34.28029	0
ILMN_1872037	96.72706	15	5.119415	0.3805195
ILMN_1656662	4154.223	31	137.0054	0
ILMN_1759691	91.11493	18	2.503633	0.851948
ILMN_3246170	92.51435	26	3.09367	0.7558442
ILMN_1671721	95.99763	25	3.494758	0.4454545
ILMN_1810956	96.34597	22	3.114566	0.4181818
ILMN_3304120	85.37943	16	1.990677	0.9948052
ILMN_3242481	92.3834	25	1.947448	0.7701299
ILMN_1801680	107.2717	18	3.925236	0.03246753
ILMN_1652209	104.6812	20	2.660413	0.05194805
ILMN_1881341	98.25697	18	3.330559	0.2649351
ILMN_1661645	105.3698	25	3.575299	0.04675325
ILMN_3225699	95.94187	23	2.656438	0.4532467
ILMN_3241245	96.26131	27	2.893117	0.4246753
ILMN_1656938	101.5309	25	4.724799	0.1207792
ILMN_3240475	99.26565	18	3.139736	0.2103896
ILMN_1880222	93.78118	16	4.118405	0.6493506
ILMN_1706065	96.51517	17	2.954941	0.4051948
ILMN_3304092	97.87322	22	3.001313	0.2961039
ILMN_3245569	102.0648	24	4.484824	0.1038961
ILMN_3227321	5109.891	24	155.2487	0
ILMN_3300051	130.28	23	4.255801	0
ILMN_1771103	93.28909	18	2.361957	0.6844156
ILMN_3239433	94.66145	17	3.01865	0.5597402
ILMN_3243953	98.87373	26	2.541048	0.2311688
ILMN_3230286	130.6392	22	5.277839	0
ILMN_3229113	98.03497	28	2.70644	0.2805195
ILMN_3305727	92.62254	18	3.30161	0.7454545
ILMN_1661174	2441.174	26	82.93613	0
ILMN_1854957	91.44246	20	2.231282	0.8246753
ILMN_3228508	108.2133	19	3.648104	0.02857143
ILMN_3301155	99.49973	29	2.904757	0.1987013
ILMN_1882519	98.33749	17	2.809016	0.2584416
ILMN_1844813	98.03696	18	3.711162	0.2792208
ILMN_1791534	91.2976	20	2.949771	0.8402597
ILMN_1857522	95.81779	28	2.395946	0.4649351
ILMN_3245914	97.7128	16	3.290394	0.3038961
ILMN_3301785	97.19713	20	2.771499	0.3454545
ILMN_1883492	103.1645	21	3.232577	0.07402597
ILMN_3235642	293.5311	22	18.17035	0
ILMN_1703102	300.1505	22	13.98133	0
ILMN_3235143	112.3081	29	2.533367	0.006493506
ILMN_3297605	102.8176	25	2.761859	0.08181818
ILMN_3230024	88.27483	16	3.079951	0.9662338
ILMN_3233239	170.343	23	6.052768	0
ILMN_3231300	89.48493	19	2.51937	0.938961
ILMN_3225521	89.66424	26	2.325651	0.9285714
ILMN_1671276	93.97287	18	2.685556	0.625974
ILMN_1800800	89.7662	16	1.55294	0.925974
ILMN_1871172	94.66801	19	2.407575	0.5571429
ILMN_1847363	103.2229	19	4.334651	0.07402597
ILMN_1663059	91.68408	25	2.653604	0.8103896
ILMN_3305839	100.5932	21	2.770661	0.151948
ILMN_1791827	251.3037	19	12.75931	0
ILMN_3247028	94.68127	17	3.22872	0.5571429
ILMN_1655623	93.83498	19	2.080777	0.6376624
ILMN_1873278	92.89237	15	4.571664	0.7207792
ILMN_1777537	94.94236	22	2.983847	0.5337662
ILMN_3237057	98.93619	27	3.147228	0.2285714
ILMN_3237161	111.4134	22	2.887923	0.01038961
ILMN_3227427	87.82908	19	2.860455	0.9779221
ILMN_3304028	93.42812	25	2.499411	0.6714286
ILMN_1753980	171.0042	20	3.45721	0
ILMN_1792268	96.57981	25	3.165262	0.4012987
ILMN_3298400	124.829	32	3.004187	0
ILMN_3237231	97.17159	32	2.728893	0.3467532
ILMN_3303295	106.3815	9	5.661197	0.03766234
ILMN_3226694	95.89765	31	2.842192	0.4584416
ILMN_1814011	4602.084	25	167.1207	0
ILMN_1810945	97.5457	20	2.624366	0.3168831
ILMN_1660323	96.34593	20	3.750768	0.4181818
ILMN_1660277	104.5744	20	3.750674	0.05324675
ILMN_1700025	952.8058	19	59.35566	0
ILMN_1665115	95.45439	23	3.238664	0.4974026
ILMN_3302196	91.84838	17	2.32333	0.8038961
ILMN_3225445	96.44478	25	2.503321	0.4090909
ILMN_1662942	96.03767	16	3.172237	0.4428571
ILMN_1788540	100.0785	25	2.830365	0.1727273
ILMN_1773346	97.39441	16	2.598227	0.325974
ILMN_1765454	103.6546	15	3.275132	0.06233766
ILMN_3235044	100.2924	23	3.004351	0.1701299
ILMN_1859744	93.73421	13	3.894087	0.6506494
ILMN_1653182	111.8875	20	4.447062	0.01038961
ILMN_3225617	103.0988	25	3.558865	0.07402597
ILMN_1878728	106.597	19	3.922262	0.03376623
ILMN_1670001	97.20232	20	3.588851	0.3441558
ILMN_1869776	92.29558	16	2.522167	0.7766234
ILMN_3240326	99.80299	24	2.678606	0.1792208
ILMN_1671196	92.11237	25	3.061407	0.7857143
ILMN_1769218	91.47397	20	2.162783	0.8207792
ILMN_1668861	430.202	25	17.74671	0
ILMN_1893764	120.1836	18	4.007837	0
ILMN_3228171	90.92839	26	2.24737	0.8636364
ILMN_1752883	99.25287	17	2.125122	0.2103896
ILMN_3248309	95.20367	23	3.174407	0.5207792
ILMN_1897213	99.49726	22	2.920217	0.1987013
ILMN_3299604	94.61489	22	2.421257	0.5649351
ILMN_3248759	100.0984	25	3.482744	0.1727273
ILMN_1656257	99.72327	13	2.72783	0.1844156
ILMN_1669103	104.5678	18	3.454906	0.05324675
ILMN_1652236	98.6081	23	3.335495	0.2441558
ILMN_1876539	96.45364	23	2.93571	0.4077922
ILMN_1708092	94.51351	18	4.094211	0.5779221
ILMN_3229033	293.6317	26	14.6625	0
ILMN_3305871	113.9269	18	5.683595	0.002597403
ILMN_1658028	111.9104	19	3.314255	0.009090909
ILMN_1724977	86.48485	11	3.230811	0.9909091
ILMN_3248171	91.33604	30	1.904042	0.8376623
ILMN_1784690	102.237	13	4.650344	0.0987013
ILMN_1715185	93.45796	20	2.937843	0.6675324
ILMN_1687199	95.8863	24	2.275607	0.4584416
ILMN_1661904	103.5654	26	2.58026	0.06493507
ILMN_1700516	87.49017	13	2.536048	0.9818182
ILMN_1782384	97.12351	22	3.133619	0.3532467
ILMN_3237314	92.91411	22	2.013693	0.7194805
ILMN_3246054	95.0588	27	2.346769	0.5272727
ILMN_1775334	100.9753	23	1.924583	0.1350649
ILMN_3241212	146.3203	16	7.740804	0
ILMN_1883024	99.15949	25	2.015099	0.2142857
ILMN_1675482	123.0866	22	3.376423	0
ILMN_3301457	97.243	15	2.637513	0.338961
ILMN_3248013	93.43876	31	2.493762	0.6701299
ILMN_3243055	128.1746	25	3.82186	0
ILMN_3240952	92.73011	22	2.933776	0.738961
ILMN_3233804	91.5128	18	2.861417	0.8207792
ILMN_3224787	88.44828	14	2.510333	0.9610389
ILMN_3301551	97.74509	16	2.356203	0.3025974
ILMN_3235345	91.0406	37	1.706966	0.8558441
ILMN_3247499	103.4094	25	3.492984	0.06883117
ILMN_3237574	97.56625	25	2.97296	0.3142857
ILMN_3241145	93.96336	24	2.295182	0.6285715
ILMN_3306922	94.63715	19	2.197861	0.5623376
ILMN_1724017	124.2191	13	5.520413	0
ILMN_3247316	100.2694	21	3.529215	0.1701299
ILMN_3240226	179.9253	28	5.695901	0
ILMN_1796923	187.3708	27	5.727256	0
ILMN_1754332	164.8458	17	12.40953	0
ILMN_1689294	108.1099	20	3.733225	0.03116883
ILMN_1748563	113.3377	14	6.263844	0.005194805
ILMN_1737561	107.5967	13	3.309097	0.03116883
ILMN_1756393	101.7687	23	2.318285	0.112987
ILMN_1657673	128.5185	22	5.112844	0
ILMN_1769752	104.5005	24	3.310196	0.05454545
ILMN_3299162	101.2884	26	3.90353	0.1272727
ILMN_3223843	122.0029	15	6.229956	0
ILMN_1661052	97.34631	12	4.777049	0.3311688
ILMN_2219618	1317.089	29	52.11956	0
ILMN_1709936	193.6693	15	9.577627	0
ILMN_1794927	102.0854	20	2.801198	0.1038961
ILMN_3235718	108.2896	30	3.51189	0.02727273
ILMN_1720266	137.908	24	5.720703	0
ILMN_1734445	99.6726	19	5.421089	0.1883117
ILMN_2133360	13831.34	33	340.5073	0
ILMN_1691053	675.1505	24	32.35245	0
ILMN_1671651	103.1378	13	5.572026	0.07402597
ILMN_1791642	103.3031	22	4.457672	0.07142857
ILMN_1815218	92.40159	19	3.243457	0.7662337
ILMN_1670539	94.52346	14	3.836737	0.5779221
ILMN_1780299	95.24126	23	3.033752	0.5194805
ILMN_3246900	92.54762	19	3.636608	0.7506493
ILMN_1696670	107.0361	22	3.293955	0.03246753
ILMN_3235312	123.7403	17	3.654191	0
ILMN_3224758	275.6596	27	9.638682	0
ILMN_3304898	1464.282	20	100.0473	0
ILMN_3242362	106.8285	26	2.365985	0.03376623
ILMN_2187058	109.498	22	3.124156	0.01428571
ILMN_3249088	126.8037	13	11.2443	0
ILMN_1777684	99.73351	14	2.700113	0.1844156
ILMN_1757038	95.55356	16	3.828051	0.4896104
ILMN_1797181	372.0878	17	19.33157	0
ILMN_1790943	101.647	13	6.517458	0.1168831
ILMN_1723232	126.7036	29	5.756893	0
ILMN_1651268	101.7659	21	3.264642	0.112987
ILMN_3236584	100.1353	19	3.5051	0.1727273
ILMN_2052135	91.07651	13	2.568649	0.851948
ILMN_1766125	502.4731	17	18.51043	0
ILMN_1691480	139.1841	15	4.646475	0
ILMN_2216265	104.0057	26	3.374059	0.05974026
ILMN_1705953	106.6457	24	3.334652	0.03376623
ILMN_1820389	92.13277	18	3.011306	0.7844156
ILMN_1751016	101.4287	25	2.294763	0.1220779
ILMN_1720452	89.07868	21	3.121552	0.9454545
ILMN_1669380	90.09566	19	2.638601	0.912987
ILMN_1718387	93.14926	16	2.363252	0.7
ILMN_1695880	88.61838	23	2.357467	0.9545454
ILMN_1801143	109.4938	23	3.278691	0.01428571
ILMN_1708363	90.73239	20	2.048557	0.8753247
ILMN_1701664	93.8362	27	2.236615	0.6376624
ILMN_1734950	93.53961	27	2.946818	0.6636364
ILMN_1656802	97.09387	22	3.633671	0.3584416
ILMN_1733515	97.43009	15	2.914685	0.3246753
ILMN_2179083	103.6064	16	5.423828	0.06363636
ILMN_2260643	92.10406	18	1.774211	0.787013
ILMN_1731670	91.90918	21	2.044683	0.8025974
ILMN_1741667	103.2953	17	2.353326	0.07142857
ILMN_2346987	92.11857	17	3.114643	0.7857143
ILMN_1766590	104.0345	21	3.314689	0.05974026
ILMN_1811544	95.56603	28	2.235869	0.4883117
ILMN_1676947	89.77174	20	2.492142	0.925974
ILMN_1735479	95.79934	24	2.44964	0.4662338
ILMN_2312817	93.37172	23	2.423464	0.6766234
ILMN_2242345	93.13589	22	2.889304	0.7025974
ILMN_1701441	97.47358	17	2.885531	0.3220779
ILMN_1674984	97.79826	24	3.940414	0.3
ILMN_3236220	156.9995	16	6.902662	0
ILMN_3243253	100.253	22	1.96415	0.1714286
ILMN_1670692	97.57127	20	2.150275	0.312987
ILMN_2044453	95.55859	17	2.460966	0.4896104
ILMN_1702171	320.1398	18	20.04471	0
ILMN_1796335	93.90495	23	2.509111	0.6311688
ILMN_1805225	274.1791	23	11.43414	0
ILMN_1674759	137.2787	20	4.847324	0
ILMN_2151277	92.11823	23	2.299313	0.7857143
ILMN_1687998	136.9784	20	5.306339	0
ILMN_1813175	105.4212	25	3.236382	0.04675325
ILMN_2342630	93.54158	28	1.90032	0.6636364
ILMN_1697548	94.59693	22	2.374267	0.5675325
ILMN_1692623	91.46349	22	2.585837	0.8233766
ILMN_1711807	95.56409	18	2.902082	0.4883117
ILMN_1671554	408.415	27	15.41029	0
ILMN_1670028	131.0109	21	4.699298	0
ILMN_2133100	95.89879	21	3.562615	0.4584416
ILMN_1772834	101.412	23	2.381233	0.1220779
ILMN_1786444	98.86395	27	2.268973	0.2324675
ILMN_1670767	95.25045	26	2.15784	0.5168831
ILMN_1651254	200.351	19	7.746804	0
ILMN_1753026	94.20532	19	2.976486	0.6
ILMN_1780576	93.92278	25	2.639479	0.6311688
ILMN_2234930	89.36446	28	1.760439	0.938961
ILMN_1667319	91.37367	19	3.800711	0.8337662
ILMN_1722290	91.55699	25	1.643318	0.8194805
ILMN_2172497	91.06095	23	2.895149	0.851948
ILMN_1662482	96.28979	20	2.024967	0.4194805
ILMN_2361742	100.5779	27	3.436686	0.151948
ILMN_1705187	95.4585	15	3.277868	0.4974026
ILMN_1742789	2319.403	22	74.70716	0
ILMN_3301042	227.4784	27	7.607152	0
ILMN_2123312	1628.224	30	65.67681	0
ILMN_1673491	98.38272	13	3.696608	0.2571429
ILMN_1652160	126.3017	21	3.555543	0
ILMN_2153373	154.1903	26	4.727182	0
ILMN_1683692	93.03125	20	3.335422	0.7103896
ILMN_2199614	89.63309	20	3.032954	0.9298701
ILMN_1720606	96.29947	24	2.206934	0.4181818
ILMN_1757336	117.7901	27	3.794278	0.001298701
ILMN_2157075	1642.162	20	35.51649	0
ILMN_1654518	379.97	28	7.636999	0
ILMN_2406552	155.7182	14	7.586724	0
ILMN_2400352	159.4246	23	5.689166	0
ILMN_1774358	93.08285	16	3.89363	0.7077922
ILMN_3247653	101.771	24	2.863878	0.112987
ILMN_1758924	93.14011	23	2.168747	0.7
ILMN_2103919	164.3916	18	8.373214	0
ILMN_1809417	127.0978	17	5.088949	0
ILMN_2139125	102.8603	16	3.125854	0.08051948
ILMN_1805228	94.67676	18	1.948596	0.5571429
ILMN_1681720	96.95449	22	2.569298	0.3675325
ILMN_1707342	314.1694	24	12.18044	0
ILMN_2128795	485.0071	27	28.18504	0
ILMN_1654099	121.6316	24	2.773573	0
ILMN_2075757	84.73508	22	2.776699	0.9974026
ILMN_1684339	104.6516	21	3.671404	0.05194805
ILMN_2115677	95.17525	13	2.889569	0.5220779
ILMN_1672255	95.59376	28	2.351676	0.487013
ILMN_1804419	144.3118	23	4.458346	0
ILMN_1669772	95.26363	20	1.763785	0.5168831
ILMN_1670272	220.3998	32	6.685239	0
ILMN_1676197	141.0474	19	3.270418	0
ILMN_2092441	98.23727	12	3.000789	0.2701299
ILMN_1696587	104.1744	18	3.793478	0.05584415
ILMN_1723443	94.23349	24	2.220232	0.5987013
ILMN_1792057	95.98867	19	2.303647	0.4467532
ILMN_2127605	92.33414	27	2.187482	0.7766234
ILMN_1675268	95.62178	13	1.443324	0.4844156
ILMN_1702775	105.8055	17	3.058323	0.04155844
ILMN_2075892	94.33247	23	3.755106	0.5896104
ILMN_1718633	146.8552	25	3.810389	0
ILMN_1732913	93.57428	23	2.550509	0.6597403
ILMN_2302654	139.706	23	4.240908	0
ILMN_1677765	278.0578	12	9.83363	0
ILMN_1660341	397.121	29	12.37036	0
ILMN_1662417	363.0855	26	13.46414	0
ILMN_1793922	102.058	21	3.906158	0.1038961
ILMN_1725680	104.3184	25	3.056883	0.05584415
ILMN_1755383	140.7778	23	4.639386	0
ILMN_1754558	93.17291	19	1.73491	0.6961039
ILMN_1678998	217.2102	13	7.821296	0
ILMN_2241252	89.09438	18	3.306015	0.9454545
ILMN_1709717	95.8895	22	3.656214	0.4584416
ILMN_1736730	96.21141	16	1.473794	0.4311688
ILMN_3244461	95.17519	29	1.831663	0.5220779
ILMN_3244860	104.9286	24	2.592808	0.05064935
ILMN_1652826	96.32662	14	4.263618	0.4181818
ILMN_1674793	92.25842	22	2.475851	0.7792208
ILMN_2406815	99.02332	17	2.564192	0.2233766
ILMN_1756683	139.798	18	4.645797	0
ILMN_1740949	94.63103	21	2.322261	0.5636364
ILMN_1755047	98.12855	24	3.441129	0.2727273
ILMN_1748530	94.02869	26	2.490723	0.6207792
ILMN_1734552	87.84348	12	4.770806	0.9779221
ILMN_1690523	640.3027	25	23.52467	0
ILMN_2408938	162.5272	19	6.259627	0
ILMN_1753404	104.7264	21	2.912744	0.05194805
ILMN_2314244	99.71154	24	2.451378	0.1844156
ILMN_1762290	90.11768	17	2.310997	0.9116883
ILMN_1766487	96.23552	26	3.026212	0.4285714
ILMN_2150196	85.54641	24	2.034769	0.9948052
ILMN_1680757	92.40881	33	2.074432	0.7649351
ILMN_2230789	95.06137	17	3.010074	0.5272727
ILMN_1794968	132.0387	24	4.244729	0
ILMN_1698140	91.07607	21	2.865441	0.851948
ILMN_1727704	121.2248	23	3.867398	0
ILMN_1795055	103.0412	27	2.279572	0.07662338
ILMN_1664253	93.15534	16	4.159812	0.7
ILMN_1803528	91.21355	18	3.197724	0.8441558
ILMN_2129161	90.77314	21	2.581499	0.8727273
ILMN_1746148	271.7456	21	8.659963	0
ILMN_1753568	91.42054	23	2.80197	0.8272727
ILMN_1774389	102.3255	17	5.051845	0.0961039
ILMN_1783673	97.90273	20	2.487055	0.2909091
ILMN_2229464	101.4954	21	3.84669	0.1207792
ILMN_1784578	95.0752	20	2.881785	0.5272727
ILMN_2393693	112.5497	20	2.57809	0.005194805
ILMN_2286783	104.4725	25	4.169214	0.05454545
ILMN_1673601	99.91853	24	2.393473	0.1779221
ILMN_1706248	97.2021	15	3.151448	0.3441558
ILMN_1777895	212.3589	23	8.089688	0
ILMN_1702078	94.1377	16	3.001952	0.612987
ILMN_3245600	1024.358	21	41.05855	0
ILMN_1803801	100.7146	20	2.486725	0.1454545
ILMN_1719309	93.88812	18	3.314122	0.6324675
ILMN_2131447	98.01606	22	3.275293	0.2818182
ILMN_1708861	94.93839	19	2.735516	0.5337662
ILMN_1794846	91.89619	16	2.920763	0.8038961
ILMN_2131756	110.0138	24	3.733319	0.01428571
ILMN_1732509	130.6156	23	4.135632	0
ILMN_1712755	240.7715	25	9.256586	0
ILMN_1688479	408.6609	27	11.11719	0
ILMN_2133125	100.0221	17	3.455052	0.1727273
ILMN_1812949	95.86486	23	3.206887	0.4584416
ILMN_2275803	147.8198	23	5.197222	0
ILMN_1754827	101.1791	16	2.338592	0.1272727
ILMN_1742507	112.1746	13	4.632216	0.007792208
ILMN_1768818	104.3299	24	3.157171	0.05584415
ILMN_1668484	422.1541	22	16.30967	0
ILMN_2353862	95.38033	21	3.151406	0.5038961
ILMN_1693762	91.02657	16	3.021096	0.8571429
ILMN_1666631	99.84669	19	3.497408	0.1779221
ILMN_1754567	105.3585	20	4.70381	0.04675325
ILMN_1763941	90.77364	28	1.98626	0.8727273
ILMN_1652574	105.3453	22	4.070652	0.04675325
ILMN_2297196	95.29278	24	2.087851	0.5116883
ILMN_1663037	100.5259	18	2.231782	0.1558442
ILMN_1776967	100.0997	33	3.237913	0.1727273
ILMN_1712454	86.49342	17	2.04584	0.9909091
ILMN_1796950	95.44692	23	2.789251	0.4974026
ILMN_1759772	128.0611	29	3.641736	0
ILMN_1777106	135.0261	29	4.380363	0
ILMN_3251467	366.3434	18	17.74663	0
ILMN_1652638	230.2924	25	8.591384	0
ILMN_1786259	131.1403	21	5.899134	0
ILMN_1739683	92.58768	25	1.628106	0.7467533
ILMN_1669722	121.0493	23	4.150314	0
ILMN_1808537	97.17876	16	2.41125	0.3467532
ILMN_1702413	102.3537	20	3.108919	0.0961039
ILMN_3247111	95.92454	23	3.720121	0.4558442
ILMN_1810593	100.9581	22	3.669523	0.1363636
ILMN_3238216	94.44196	16	3.254684	0.5818182
ILMN_1739840	117.2375	23	5.29061	0.001298701
ILMN_1712128	99.07528	18	2.395615	0.2194805
ILMN_2094396	111.8417	27	3.011094	0.01038961
ILMN_1763409	156.0728	29	5.425102	0
ILMN_2048633	102.7495	16	3.858837	0.08441558
ILMN_1669052	98.71338	21	3.270061	0.2402597
ILMN_3298220	96.37428	31	2.122635	0.4142857
ILMN_1799999	92.78152	25	2.548401	0.7298701
ILMN_2384807	243.4117	32	9.584856	0
ILMN_2281881	95.7448	22	3.605912	0.474026
ILMN_2214997	517.8947	28	25.57386	0
ILMN_1749239	90.77805	21	2.43336	0.8727273
ILMN_1707156	217.8619	27	9.605974	0
ILMN_1772329	208.4046	24	10.31719	0
ILMN_1655955	90.95847	18	3.605218	0.861039
ILMN_3241661	99.1791	24	2.932818	0.212987
ILMN_2233513	91.71169	14	2.936484	0.8090909
ILMN_1696004	94.98903	17	2.521689	0.5285714
ILMN_1790832	94.154	18	3.338782	0.6077922
ILMN_2226015	92.83618	25	2.258439	0.7246753
ILMN_1776649	95.77813	24	3.050925	0.4701299
ILMN_1720511	95.68731	14	2.916882	0.4792208
ILMN_1696657	92.69617	12	3.578149	0.7402598
ILMN_1689288	97.09052	9	5.312316	0.3584416
ILMN_1781841	100.1941	25	2.397237	0.1727273
ILMN_1773650	96.95705	20	3.591903	0.3675325
ILMN_2048591	92.18801	19	2.768924	0.7831169
ILMN_3240912	93.64033	22	2.71225	0.6571429
ILMN_1697054	89.54815	23	1.952373	0.9337662
ILMN_2283216	91.96371	22	2.121735	0.7974026
ILMN_2179029	95.95033	23	3.362378	0.4493507
ILMN_1694078	96.0099	21	3.098375	0.4441558
ILMN_1748245	93.54203	25	2.923709	0.6636364
ILMN_2053334	91.91515	24	2.732829	0.8025974
ILMN_1751861	97.54757	26	2.971123	0.3155844
ILMN_1685472	92.72322	20	1.715424	0.738961
ILMN_1774856	91.43507	16	3.945825	0.825974
ILMN_1811102	231.5754	25	6.74838	0
ILMN_1683355	93.73448	27	3.009608	0.6506494
ILMN_1800302	95.02367	13	3.512469	0.5272727
ILMN_2190676	94.22372	11	2.946613	0.6
ILMN_3237645	121.5728	29	3.582572	0
