Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_ctrl_b.AVG_Signal	KHYG1_ctrl_b.Avg_NBEADS	KHYG1_ctrl_b.BEAD_STDERR	KHYG1_ctrl_b.Detection Pval
ILMN_3209734	97.87663	26	2.820405	0.3246753
ILMN_3282897	91.20097	23	2.405328	0.8792208
ILMN_3215006	100.5075	18	2.623171	0.1818182
ILMN_3280998	100.5235	27	2.657419	0.1805195
ILMN_3243568	148.3397	23	4.409184	0
ILMN_3292528	90.00282	10	3.154197	0.9285714
ILMN_3236284	94.42513	24	2.716232	0.6558442
ILMN_3247797	95.60715	22	3.192713	0.5363637
ILMN_3204808	97.26819	30	2.036264	0.374026
ILMN_3281309	110.0815	15	3.524289	0.01688312
ILMN_3204903	96.87277	18	2.969067	0.4077922
ILMN_3281855	97.03344	16	3.72211	0.3961039
ILMN_3241127	103.1038	14	3.674503	0.0948052
ILMN_3284000	94.26278	23	2.779508	0.674026
ILMN_3204275	328.6794	22	16.82886	0
ILMN_3286490	98.74529	33	2.074139	0.2688312
ILMN_3208014	497.1887	27	14.80471	0
ILMN_3275106	548.1844	18	32.79584	0
ILMN_3239799	92.78742	27	2.122013	0.7831169
ILMN_3216684	111.0343	25	3.698367	0.01168831
ILMN_3230315	94.92864	28	2.11657	0.6090909
ILMN_3218364	95.42352	25	2.110373	0.5584416
ILMN_3282517	96.0522	25	2.296357	0.4974026
ILMN_3239907	92.33569	17	2.195926	0.812987
ILMN_3203636	101.2518	23	1.909134	0.1454545
ILMN_3232869	99.32216	32	2.95878	0.2350649
ILMN_3248795	96.31551	22	2.525338	0.4597403
ILMN_3203507	95.0728	17	1.970821	0.5961039
ILMN_3274299	95.0669	21	3.990297	0.5974026
ILMN_3201876	91.406	22	2.172004	0.8753247
ILMN_3293229	93.78606	21	3.096885	0.7116883
ILMN_3216720	90.34221	28	2.501727	0.9155844
ILMN_3296181	100.9594	13	2.949291	0.161039
ILMN_3214230	92.20081	29	1.900671	0.8233766
ILMN_3284420	97.868	14	3.171346	0.3246753
ILMN_3204346	98.31379	41	1.934079	0.2935065
ILMN_3244733	89.26349	21	2.106617	0.9532468
ILMN_3200189	98.41422	31	1.852572	0.2896104
ILMN_3277082	93.99858	29	2.137244	0.6935065
ILMN_3275489	4480.119	25	111.8103	0
ILMN_3282245	97.53951	21	3.040029	0.3506494
ILMN_3198715	92.29427	15	4.016109	0.8168831
ILMN_3296509	95.831	24	3.284313	0.5194805
ILMN_3242137	98.87694	28	3.685137	0.2636364
ILMN_3235373	101.4868	30	1.904009	0.1363636
ILMN_3290699	90.06609	23	2.766005	0.9233766
ILMN_3275696	822.1816	22	36.29237	0
ILMN_3208216	101.2648	28	2.429053	0.1454545
ILMN_3290743	95.78873	22	2.507881	0.5194805
ILMN_3233354	99.26171	32	1.86085	0.2363636
ILMN_3279611	95.9497	22	3.36614	0.5090909
ILMN_3208811	98.95366	21	2.245366	0.2571429
ILMN_3203116	101.8856	30	3.154869	0.1246753
ILMN_3243356	97.02237	26	2.546439	0.3961039
ILMN_3249613	88.1514	25	1.641622	0.974026
ILMN_3244014	104.115	25	3.623786	0.07012987
ILMN_3239084	104.3029	23	2.830762	0.06883117
ILMN_3240490	115.326	13	4.752319	0.006493506
ILMN_3291511	339.2009	27	11.42037	0
ILMN_3239455	98.70812	23	2.300313	0.274026
ILMN_3274646	94.94781	23	3.096894	0.6051948
ILMN_3238377	95.37453	19	3.419741	0.5662338
ILMN_3238291	99.92145	28	3.305708	0.2064935
ILMN_3241350	120.4025	22	5.852547	0
ILMN_3239803	108.5301	20	5.001771	0.02467532
ILMN_3239846	100.6444	31	2.729087	0.1714286
ILMN_3245093	109.4772	15	2.719706	0.01818182
ILMN_3276933	93.69807	19	4.137596	0.7181818
ILMN_3216811	95.09221	20	3.202532	0.5935065
ILMN_3215461	455.8199	22	24.68773	0
ILMN_3235449	93.88564	31	3.200045	0.7038961
ILMN_3246864	98.85259	28	2.903414	0.2636364
ILMN_3248747	98.19843	28	2.985373	0.3012987
ILMN_3290635	90.28529	30	2.586579	0.9181818
ILMN_3235446	98.25146	25	3.42524	0.3
ILMN_3235021	103.0847	23	3.1308	0.0961039
ILMN_3248157	109.3407	17	4.777175	0.01948052
ILMN_3246599	98.8126	22	4.0074	0.2688312
ILMN_3278809	97.30133	21	3.018353	0.3688312
ILMN_3247979	107.0213	23	4.074619	0.03376623
ILMN_3246789	98.19392	33	2.285255	0.3012987
ILMN_3246051	98.97711	29	2.599165	0.2558441
ILMN_3290340	175.5912	27	6.134329	0
ILMN_3242953	99.05032	23	3.726254	0.2519481
ILMN_3283664	1469.436	32	37.45696	0
ILMN_3237734	97.60978	24	2.908112	0.3428572
ILMN_3244314	96.06921	27	1.991468	0.4948052
ILMN_3248049	89.41846	24	2.333131	0.951948
ILMN_3285568	99.4855	32	2.019936	0.2311688
ILMN_3243821	93.50629	26	2.85886	0.7324675
ILMN_3237649	97.46902	23	2.242308	0.3545454
ILMN_3244611	89.71351	16	3.861687	0.9428571
ILMN_3248904	93.59356	28	2.987836	0.7246753
ILMN_3238643	96.03773	20	2.150715	0.5012987
ILMN_3208428	94.32098	22	2.219825	0.6701299
ILMN_3284939	97.69304	22	2.007199	0.338961
ILMN_3238462	103.403	31	3.148444	0.08831169
ILMN_3287058	160.6486	17	5.798459	0
ILMN_3201895	121.746	22	3.682427	0
ILMN_3242777	95.58143	28	3.165939	0.5415584
ILMN_3239073	101.4934	23	2.436819	0.1363636
ILMN_3236784	92.36695	26	3.022989	0.8077922
ILMN_3248164	108.8811	18	4.027847	0.02207792
ILMN_3237483	95.26717	17	4.227001	0.574026
ILMN_3247050	100.0146	21	3.159942	0.2038961
ILMN_3241607	126.2477	24	5.442162	0
ILMN_3238694	102.7604	25	3.512352	0.1064935
ILMN_3274324	96.66128	24	2.718399	0.4298701
ILMN_3244841	103.3272	20	2.866987	0.09350649
ILMN_3238001	99.9738	13	4.003341	0.2051948
ILMN_3208264	92.92828	18	2.373451	0.7766234
ILMN_3296690	97.30013	15	4.437387	0.3688312
ILMN_3239598	96.71909	20	2.616606	0.4168831
ILMN_3247657	101.0759	17	3.344781	0.1545455
ILMN_3236694	188.1572	30	7.365762	0
ILMN_3248608	92.62236	17	3.163821	0.7922078
ILMN_3292297	92.55759	16	2.974643	0.7974026
ILMN_3248406	105.5705	15	2.585934	0.04675325
ILMN_3287784	96.09956	31	2.723763	0.4922078
ILMN_3236922	97.47324	25	2.491376	0.3545454
ILMN_3206290	96.55595	34	3.011684	0.4428571
ILMN_3247123	108.7104	18	3.570528	0.02337662
ILMN_3248273	95.02197	20	3.886834	0.6
ILMN_3245978	93.67905	25	2.849063	0.7207792
ILMN_3244333	92.59148	23	2.396003	0.7948052
ILMN_3208347	89.82511	21	2.271041	0.9363636
ILMN_3236746	95.98992	28	2.49361	0.5038961
ILMN_3289730	382.9765	20	16.37569	0
ILMN_3247529	91.25429	31	2.162455	0.8779221
ILMN_3248423	97.33828	27	2.771426	0.3636364
ILMN_3239990	98.22742	17	2.098765	0.3
ILMN_3235932	94.2428	26	3.109658	0.674026
ILMN_3200157	100.8953	17	3.269332	0.1636364
ILMN_3239004	116.3222	27	4.502546	0.005194805
ILMN_3219248	95.62937	25	1.657425	0.5350649
ILMN_3284009	103.3653	20	3.212358	0.09220779
ILMN_3238235	93.08367	26	2.575868	0.7688312
ILMN_3244856	90.47495	24	2.916553	0.912987
ILMN_3242223	103.4643	24	2.879417	0.08571429
ILMN_3211028	96.11958	21	3.168741	0.487013
ILMN_3284109	98.39825	20	3.109799	0.2896104
ILMN_3274206	95.29917	28	1.888964	0.5701299
ILMN_3215156	96.20085	22	3.155442	0.4779221
ILMN_3237712	103.543	31	2.356657	0.08311688
ILMN_3237363	92.52254	28	2.444029	0.8012987
ILMN_3275206	99.24377	29	2.007194	0.238961
ILMN_3203196	104.1687	18	3.972877	0.07012987
ILMN_3246766	265.9575	23	9.22051	0
ILMN_3234788	96.11864	20	2.924045	0.487013
ILMN_3292072	96.79356	18	2.395178	0.4103896
ILMN_3249262	102.991	26	2.591118	0.1012987
ILMN_3246092	97.01988	10	2.215985	0.3961039
ILMN_3249555	102.4106	18	1.454231	0.1142857
ILMN_3200972	97.67805	22	3.281189	0.338961
ILMN_3282561	101.1406	18	2.581603	0.1493506
ILMN_3245654	93.11055	15	3.607228	0.7636364
ILMN_3240875	97.68884	17	3.11408	0.338961
ILMN_3249210	91.18855	17	2.576829	0.8805195
ILMN_3234783	94.38796	18	2.696098	0.6610389
ILMN_3290546	98.52364	30	1.797478	0.2831169
ILMN_2069322	116.9149	20	2.376488	0.005194805
ILMN_3247608	114.4149	25	2.645289	0.007792208
ILMN_3275345	4590.851	21	228.2101	0
ILMN_3246747	104.3703	24	2.832587	0.06753246
ILMN_3235617	91.24352	19	2.512914	0.8779221
ILMN_3249261	507.4524	19	25.29221	0
ILMN_3235031	106.9157	16	2.971238	0.03636364
ILMN_3238442	91.80436	22	1.760424	0.851948
ILMN_3237655	100.0416	18	3.149803	0.2038961
ILMN_3200101	95.32766	21	2.608344	0.5701299
ILMN_3290288	97.36704	22	3.466132	0.361039
ILMN_3236065	93.96782	30	2.955118	0.6961039
ILMN_3239307	98.3437	28	2.713358	0.2909091
ILMN_3241912	98.01189	29	2.777474	0.3142857
ILMN_3238192	99.24986	26	2.684088	0.238961
ILMN_3284020	99.94296	30	2.104132	0.2051948
ILMN_3245194	175.1398	15	5.134849	0
ILMN_3247781	119.4303	17	4.83014	0
ILMN_3249193	101.8087	30	2.42712	0.1272727
ILMN_3203688	95.97179	31	2.764429	0.5064935
ILMN_3237662	97.78995	16	3.596503	0.3311688
ILMN_3200688	100.6791	25	2.958903	0.1714286
ILMN_3249520	98.20633	19	4.009024	0.3012987
ILMN_3247857	108.4498	20	4.250363	0.02467532
ILMN_3238735	177.6529	17	7.851477	0
ILMN_3247390	128.7009	19	6.357259	0
ILMN_3276395	120.4125	18	4.486055	0
ILMN_3199920	125.3936	14	3.907619	0
ILMN_3235046	110.293	29	3.696311	0.01558442
ILMN_3205988	92.05184	22	2.544298	0.8337662
ILMN_3282496	99.47119	16	3.412141	0.2311688
ILMN_3279282	113.4579	12	5.44046	0.007792208
ILMN_3238516	95.02164	22	2.05932	0.6
ILMN_3201715	129.2082	32	4.021913	0
ILMN_3295101	99.37855	22	2.548362	0.2311688
ILMN_3247492	95.99657	30	2.151725	0.5038961
ILMN_3248260	107.5509	14	2.475793	0.02727273
ILMN_3241431	95.84194	31	2.368646	0.5181818
ILMN_3287312	90.5549	23	1.871307	0.9077922
ILMN_3200212	98.77793	14	3.23123	0.2688312
ILMN_3239135	1489.99	38	47.38847	0
ILMN_3249578	1451.133	24	52.96136	0
ILMN_3235003	112.5106	24	2.302822	0.007792208
ILMN_3245033	96.96649	21	2.856071	0.4
ILMN_3217625	94.24976	24	2.580388	0.674026
ILMN_3294146	103.9833	28	2.333484	0.07142857
ILMN_3245733	93.28177	26	2.930587	0.7506493
ILMN_3239541	98.6785	30	2.155811	0.2753247
ILMN_3248180	93.48889	15	3.778089	0.7324675
ILMN_3202448	117.0346	17	5.004863	0.005194805
ILMN_3242357	126.2696	21	6.261187	0
ILMN_3275724	95.08483	13	1.874345	0.5948052
ILMN_3284177	338.8364	21	10.66718	0
ILMN_3240397	92.84512	25	1.812249	0.7805195
ILMN_3240038	100.4638	15	2.909306	0.1831169
ILMN_3248541	96.99209	19	3.109736	0.3974026
ILMN_3280605	93.32917	37	1.696281	0.7415584
ILMN_3199172	101.8162	17	4.44869	0.125974
ILMN_3248057	124.009	29	3.642026	0
ILMN_3249199	100.3906	24	2.614183	0.187013
ILMN_3247045	98.38724	29	2.4623	0.2896104
ILMN_3213640	131.6333	22	4.584553	0
ILMN_3241240	98.56262	26	2.437365	0.2818182
ILMN_3242673	99.19308	24	3.106462	0.2454545
ILMN_3239339	98.78696	19	2.01843	0.2688312
ILMN_3279219	1737.254	16	48.11722	0
ILMN_3240510	92.16696	27	2.271076	0.825974
ILMN_3230464	93.89642	31	2.935857	0.7025974
ILMN_3278893	101.5643	15	3.930147	0.1350649
ILMN_3202418	94.05648	24	2.217184	0.687013
ILMN_3236391	106.0003	23	2.775016	0.04155844
ILMN_3203534	112.4904	24	4.368674	0.007792208
ILMN_3247482	111.0648	20	4.601188	0.01168831
ILMN_3240403	94.05746	23	3.47272	0.687013
ILMN_3238921	96.95444	21	2.626459	0.4
ILMN_3241783	109.7537	29	2.833471	0.01818182
ILMN_3288161	13484.11	25	401.414	0
ILMN_3238203	96.0452	12	3.857924	0.4987013
ILMN_3279130	101.7924	25	2.774451	0.1272727
ILMN_3202653	169.5984	44	3.930572	0
ILMN_3236752	106.61	18	4.464725	0.03636364
ILMN_3284631	142.8818	24	4.813447	0
ILMN_3201852	91.66237	20	3.31433	0.8571429
ILMN_3288268	1270.649	18	43.93392	0
ILMN_3241237	104.1112	22	3.442364	0.07012987
ILMN_3245586	107.4669	10	2.533131	0.02857143
ILMN_3293996	99.9639	22	3.12725	0.2051948
ILMN_3280402	109.1007	21	3.297462	0.01948052
ILMN_3281627	119.0794	18	3.89955	0.001298701
ILMN_3242800	95.49964	24	2.385311	0.548052
ILMN_3241296	96.06086	18	3.665065	0.4961039
ILMN_3236079	99.30563	29	2.655979	0.2350649
ILMN_3246885	101.011	30	3.138265	0.1584416
ILMN_3238401	107.2389	16	3.759294	0.02987013
ILMN_3279575	98.98407	21	2.656374	0.2558441
ILMN_3211677	109.8393	14	1.908335	0.01818182
ILMN_3288178	103.24	22	4.30987	0.09350649
ILMN_3234436	3528.461	23	261.5351	0
ILMN_3219197	106.3666	20	3.841167	0.03896104
ILMN_3284503	101.9714	20	3.249298	0.1220779
ILMN_3279757	96.52172	25	2.505774	0.4454545
ILMN_3203444	268.8463	21	6.870139	0
ILMN_3283032	103.9593	16	3.060937	0.07142857
ILMN_3246448	106.5755	30	3.003417	0.03636364
ILMN_3247297	104.0749	31	2.51008	0.07012987
ILMN_3236130	512.4073	27	19.51882	0
ILMN_3236325	107.9923	21	3.662567	0.02727273
ILMN_3241335	90.1825	30	2.34197	0.9207792
ILMN_3241679	98.52203	21	2.540022	0.2831169
ILMN_3220265	97.48378	15	2.600567	0.3545454
ILMN_3296793	92.56525	22	2.106465	0.7974026
ILMN_3236507	103.3137	21	4.271105	0.09350649
ILMN_3248371	101.5468	26	3.151122	0.1350649
ILMN_3294158	101.966	21	4.122524	0.1220779
ILMN_3243644	1772.945	32	49.68197	0
ILMN_3205289	113.7704	25	4.01562	0.007792208
ILMN_3247928	89.58117	22	3.074313	0.9467533
ILMN_3236893	93.83035	19	2.699344	0.7090909
ILMN_3288157	95.63172	17	2.987951	0.5350649
ILMN_3239537	92.11741	19	3.068696	0.825974
ILMN_3237404	651.1142	15	33.06627	0
ILMN_3200918	91.53584	13	2.478756	0.8688312
ILMN_3206866	13231.76	26	470.4444	0
ILMN_3244880	99.21753	25	3.0125	0.2415584
ILMN_3243766	93.26549	23	2.165791	0.7519481
ILMN_3282549	97.37968	23	2.942528	0.361039
ILMN_3243283	96.7077	24	3.980531	0.4181818
ILMN_3236618	93.66972	30	2.554921	0.7207792
ILMN_3246585	106.7044	22	3.209401	0.03636364
ILMN_3277608	100.9353	21	2.317177	0.1623377
ILMN_3245997	91.30249	15	3.043252	0.8779221
ILMN_3283203	94.48031	28	2.699359	0.6493506
ILMN_3240023	96.3294	26	2.283532	0.4597403
ILMN_3249374	96.95689	23	2.72125	0.4
ILMN_3207537	92.17507	18	1.960874	0.8246753
ILMN_3232122	104.4403	12	4.029131	0.06753246
ILMN_3200042	96.32278	29	2.642717	0.4597403
ILMN_3235896	94.5135	13	3.5807	0.6454545
ILMN_3241527	97.57819	25	2.132975	0.3454545
ILMN_3279166	93.60571	29	2.395977	0.7246753
ILMN_3201523	112.16	12	4.538881	0.009090909
ILMN_3278004	109.4909	29	2.270704	0.01818182
ILMN_3237895	101.9544	24	2.846334	0.1220779
ILMN_3278245	94.28562	28	1.94381	0.6727273
ILMN_3201060	94.91309	22	2.625509	0.6103896
ILMN_3279531	99.36976	21	2.997078	0.2311688
ILMN_3202976	98.82808	16	3.673579	0.2649351
ILMN_3295735	105.1711	21	3.194239	0.04935065
ILMN_3212312	94.95175	37	1.919492	0.6051948
ILMN_3280628	408.7317	28	16.91891	0
ILMN_3210511	98.25439	22	3.410522	0.3
ILMN_3287009	106.2898	15	4.00644	0.03896104
ILMN_3236628	98.07887	19	3.34331	0.3064935
ILMN_3294222	3237.704	25	135.7823	0
ILMN_3239984	92.37518	25	2.470366	0.8077922
ILMN_3248487	110.7281	33	2.423608	0.01428571
ILMN_3204472	99.54787	23	2.938065	0.2285714
ILMN_3247965	100.6809	24	2.815779	0.1714286
ILMN_3274563	97.77631	16	3.355315	0.3311688
ILMN_3290213	96.957	23	2.115869	0.4
ILMN_3245046	108.2886	11	5.020802	0.02467532
ILMN_3235954	115.2192	19	1.792087	0.006493506
ILMN_3231439	95.46539	23	2.952565	0.5532467
ILMN_3204136	96.37499	16	3.726978	0.4558442
ILMN_3230337	102.7027	26	2.847038	0.1077922
ILMN_3199513	93.35717	30	2.366147	0.7415584
ILMN_3211935	2039.22	23	99.51011	0
ILMN_3288437	116.2466	25	3.436917	0.005194805
ILMN_3281023	96.74077	15	4.415965	0.4116883
ILMN_3248403	414.7419	29	18.92561	0
ILMN_3291501	97.09148	19	2.740689	0.3909091
ILMN_3200465	149.3295	20	4.78175	0
ILMN_3243175	1326.228	27	48.56323	0
ILMN_3242196	240.9658	35	8.973274	0
ILMN_3249491	109.8017	17	4.033045	0.01818182
ILMN_3238916	107.3745	27	2.864918	0.02987013
ILMN_3213167	97.02206	12	3.938124	0.3961039
ILMN_3239548	237.4578	15	14.63285	0
ILMN_3279306	5161.68	25	202.6804	0
ILMN_3202734	7818.068	20	286.3697	0
ILMN_3239806	92.95156	19	2.821926	0.7753247
ILMN_3200758	96.72439	25	2.98953	0.4142857
ILMN_3214893	432.8506	31	10.56557	0
ILMN_3294581	91.91026	21	2.400637	0.8428571
ILMN_3204661	95.75643	28	2.416222	0.5194805
ILMN_3281165	96.99583	20	2.753243	0.3974026
ILMN_3217074	91.83931	23	2.89549	0.848052
ILMN_3293159	128.0458	18	5.730358	0
ILMN_3246839	101.0704	30	2.606282	0.1545455
ILMN_3238339	93.90907	26	2.348619	0.7012987
ILMN_3205012	95.50967	35	1.971521	0.5454546
ILMN_3281517	107.8559	31	2.066535	0.02727273
ILMN_3198545	119.4329	23	4.565131	0
ILMN_3275021	93.44079	22	3.258621	0.7337663
ILMN_3289172	195.5292	24	4.084867	0
ILMN_3284424	99.14774	27	2.403867	0.2493507
ILMN_3201609	98.68738	30	3.03861	0.2753247
ILMN_3243562	94.52757	20	3.034675	0.6454545
ILMN_3235677	98.92508	27	2.504688	0.2597403
ILMN_3294800	105.8076	11	4.151661	0.04415584
ILMN_3247232	92.46103	27	3.070646	0.8051948
ILMN_3201530	100.5734	28	3.306958	0.1753247
ILMN_3237286	103.6224	21	2.095426	0.08051948
ILMN_3280019	3542.306	22	71.98316	0
ILMN_3201986	1332.594	26	36.54477	0
ILMN_3284845	97.97663	30	2.880641	0.3168831
ILMN_3208330	210.2975	25	11.75188	0
ILMN_3246195	93.12985	19	2.210298	0.7584416
ILMN_3242715	93.37934	32	1.524301	0.738961
ILMN_3249093	94.34457	16	2.961537	0.6688312
ILMN_3292244	195.1901	18	7.258095	0
ILMN_3201600	172.2672	23	7.202868	0
ILMN_3295874	105.8952	19	3.468853	0.04155844
ILMN_3219344	98.00492	19	2.245101	0.3142857
ILMN_3293215	96.00231	24	2.338058	0.5038961
ILMN_3244125	100.0192	21	1.962881	0.2038961
ILMN_3278626	101.3234	21	3.192923	0.1441558
ILMN_3198837	96.95567	15	4.49223	0.4
ILMN_3275305	94.41749	27	3.045842	0.6558442
ILMN_3239876	97.74604	23	2.913537	0.3311688
ILMN_3275267	96.7542	29	2.426022	0.4103896
ILMN_3247877	99.27847	23	4.087391	0.2350649
ILMN_3237873	97.43182	31	2.49877	0.3571429
ILMN_3243506	109.3729	10	4.697942	0.01948052
ILMN_3239198	107.2482	24	4.742139	0.02987013
ILMN_3249275	95.74573	20	2.287948	0.5220779
ILMN_3240438	98.44308	23	2.019039	0.287013
ILMN_3202231	94.28984	26	1.866597	0.6727273
ILMN_3238331	100.206	20	3.091219	0.1922078
ILMN_3292685	99.58298	17	3.601087	0.2233766
ILMN_3200438	118.3233	25	3.884552	0.001298701
ILMN_3203615	101.4813	20	4.019704	0.1363636
ILMN_3289484	92.62902	12	4.707432	0.7922078
ILMN_3240938	92.42309	26	2.819702	0.8064935
ILMN_3235246	103.3748	12	3.665776	0.09220779
ILMN_3248645	95.25392	20	3.508665	0.5753247
ILMN_3292190	90.3056	23	2.663931	0.9181818
ILMN_3247110	92.01736	17	2.575447	0.8389611
ILMN_3235556	89.1797	26	2.201682	0.9571428
ILMN_3276751	107.2576	18	3.527118	0.02987013
ILMN_3205271	2583.902	20	87.33469	0
ILMN_3282529	99.33098	26	3.583982	0.2324675
ILMN_3242312	95.4908	28	2.60076	0.5506493
ILMN_3240134	91.62473	20	2.084689	0.8597403
ILMN_3214117	104.699	25	2.185046	0.05714286
ILMN_3290622	90.40604	12	2.587461	0.9142857
ILMN_3245531	95.95298	15	3.666379	0.5090909
ILMN_3240564	92.30228	18	4.046181	0.8168831
ILMN_3239395	97.05396	25	2.659393	0.3922078
ILMN_3284463	98.60941	31	2.668193	0.2766234
ILMN_3216345	99.7085	15	4.285218	0.2142857
ILMN_3242772	91.29462	21	2.155359	0.8779221
ILMN_3243002	95.91764	16	2.476425	0.5103896
ILMN_3248208	141.0095	22	5.513916	0
ILMN_3203916	96.71851	19	2.850311	0.4168831
ILMN_3280416	90.03374	26	1.861897	0.9272727
ILMN_3235833	101.6095	23	2.241902	0.1350649
ILMN_3216744	103.9495	13	2.443471	0.07272727
ILMN_3201290	105.6594	17	2.822022	0.04415584
ILMN_3240705	103.9527	20	4.391745	0.07272727
ILMN_3240258	95.43594	33	2.125425	0.5571429
ILMN_3246102	111.8534	25	3.122549	0.009090909
ILMN_3236346	160.7589	18	6.810572	0
ILMN_3242896	95.60387	28	2.54078	0.5363637
ILMN_3276444	96.14191	16	3.326934	0.4857143
ILMN_3199970	98.26389	18	2.275029	0.2987013
ILMN_3289144	104.9216	29	3.149803	0.05454545
ILMN_3216377	95.56139	28	2.663739	0.5441558
ILMN_3294100	93.47947	23	2.437376	0.7324675
ILMN_3236120	94.05663	15	5.399287	0.687013
ILMN_3288830	341.6362	27	14.64429	0
ILMN_3288102	95.89384	19	2.934828	0.5142857
ILMN_3217295	91.82159	23	3.394837	0.8506494
ILMN_3248063	100.8998	10	4.123022	0.1636364
ILMN_3246742	95.58649	18	2.673981	0.5415584
ILMN_3245865	100.3682	16	4.506578	0.1883117
ILMN_3204434	100.0766	23	2.737017	0.2012987
ILMN_3235606	97.82395	28	3.147006	0.3311688
ILMN_3239900	96.48185	24	2.544369	0.4467532
ILMN_3235817	103.2354	30	2.854242	0.09350649
ILMN_3294197	102.111	13	4.373031	0.1207792
ILMN_3210460	102.0614	30	3.47945	0.1220779
ILMN_3232785	95.32551	26	2.096305	0.5701299
ILMN_3234349	98.41097	21	3.170532	0.2896104
ILMN_3198090	102.0817	25	2.362313	0.1220779
ILMN_3232995	94.62772	26	2.529941	0.6311688
ILMN_3293843	121.2044	26	4.14537	0
ILMN_3246984	99.59042	24	1.892424	0.2233766
ILMN_3236570	99.61429	25	1.714795	0.2233766
ILMN_3235891	95.30807	15	3.77541	0.5701299
ILMN_3242615	94.21741	22	2.685061	0.6753247
ILMN_3242734	102.6722	32	2.468374	0.1090909
ILMN_3233263	96.7268	16	3.223702	0.4142857
ILMN_3246130	102.4423	17	3.372037	0.1142857
ILMN_3236457	98.31656	21	2.773385	0.2935065
ILMN_3241201	98.94987	23	3.579149	0.2571429
ILMN_3215886	96.51956	34	2.78881	0.4454545
ILMN_3293981	98.53524	18	3.176013	0.2818182
ILMN_3279875	116.8852	26	4.289858	0.005194805
ILMN_3239416	94.85174	31	2.681227	0.6142857
ILMN_3214985	115.3641	18	3.266494	0.006493506
ILMN_3291594	93.35228	27	2.588438	0.7415584
ILMN_3283434	106.2586	26	3.353758	0.03896104
ILMN_3274246	97.6195	18	3.046573	0.3428572
ILMN_3206475	102.4913	28	2.569978	0.1142857
ILMN_3282983	1810.286	16	107.0171	0
ILMN_3238823	95.49825	20	3.423296	0.548052
ILMN_3246380	99.84467	14	3.498356	0.2103896
ILMN_3239730	102.5587	29	2.622455	0.1116883
ILMN_3238137	205.5352	16	6.168848	0
ILMN_3240003	309.3	26	10.26445	0
ILMN_3291492	104.7716	19	3.844211	0.05714286
ILMN_3199585	93.86272	23	2.769865	0.7064935
ILMN_3248334	118.0345	11	5.779814	0.001298701
ILMN_3240557	100.8455	19	2.757913	0.1675325
ILMN_3201643	142.4909	29	4.461262	0
ILMN_3246771	98.26647	24	4.00493	0.2987013
ILMN_3247520	98.64455	19	3.036255	0.2766234
ILMN_3237109	95.48715	29	2.812907	0.5506493
ILMN_3238012	104.2206	29	3.22521	0.07012987
ILMN_3249400	96.1638	21	1.734423	0.4818182
ILMN_3247201	105.6637	19	2.194095	0.04415584
ILMN_3245441	96.89545	16	2.007668	0.4064935
ILMN_3296633	100.2314	15	4.083968	0.1922078
ILMN_3203186	102.002	29	2.626803	0.1220779
ILMN_3295967	92.43584	22	1.992019	0.8051948
ILMN_3242591	93.89514	21	2.514992	0.7025974
ILMN_3239401	106.0535	13	6.233303	0.04025974
ILMN_3240147	96.09464	28	1.829304	0.4922078
ILMN_3235420	122.0302	28	4.357514	0
ILMN_3244043	99.30766	23	3.095039	0.2350649
ILMN_3199911	93.83598	17	3.408054	0.7077922
ILMN_3238915	104.9572	27	3.33147	0.05454545
ILMN_3244560	99.14626	16	3.363241	0.2493507
ILMN_3243502	89.89053	17	2.895775	0.9350649
ILMN_3207563	101.755	31	2.731376	0.1298701
ILMN_3202710	101.2562	22	2.679494	0.1454545
ILMN_3293885	109.8631	28	3.110462	0.01818182
ILMN_3238281	102.9481	13	4.771155	0.1012987
ILMN_3243414	113.0242	15	3.423516	0.007792208
ILMN_3287106	105.7539	27	4.086052	0.04415584
ILMN_3201775	102.3018	4	0.5997504	0.1181818
ILMN_3235358	108.6253	15	4.119658	0.02337662
ILMN_3239117	93.91119	24	2.09655	0.7012987
ILMN_3237887	99.39508	21	3.003507	0.2311688
ILMN_3237461	91.26886	25	3.272685	0.8779221
ILMN_3246781	93.66855	19	2.30859	0.7207792
ILMN_3235732	102.8518	13	4.834677	0.1051948
ILMN_3244982	123.8508	17	5.892656	0
ILMN_3241411	97.37472	26	3.38311	0.361039
ILMN_3237808	106.0423	18	3.440065	0.04025974
ILMN_3246419	98.09103	18	3.790057	0.3051948
ILMN_3275522	96.34436	24	2.628971	0.4597403
ILMN_3199052	97.95649	20	3.522245	0.3194805
ILMN_3247033	95.45663	14	3.949251	0.5545455
ILMN_3285532	101.846	30	2.443404	0.125974
ILMN_3237529	97.16932	25	1.606222	0.3805195
ILMN_3281327	127.0839	37	2.370046	0
ILMN_3237277	98.3001	12	2.337232	0.2961039
ILMN_3210806	97.07063	26	2.405478	0.3922078
ILMN_3249629	102.8599	30	2.410957	0.1051948
ILMN_3248586	100.912	30	3.297236	0.1636364
ILMN_3235061	99.81745	19	3.110346	0.2103896
ILMN_3241182	98.90504	20	3.467281	0.261039
